TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod
73a33eac-425b-4f9a-b864-0ace26cf641e,2024-01-15,address,Mccoy-Stevenson,1154.25,51,30889.35,19,Male,South Keith,Cash
b5f47409-3c2c-4e1b-8886-9718c7ffb56a,2024-05-30,executive,"Galloway, Gutierrez and Vazquez",494.84,72,16306.56,22,Female,Port Bonnie,Debit Card
963677f8-ebd9-4a9c-a90e-a17d3c479fde,2024-05-10,receive,"Long, Hughes and Gallegos",348.43,44,15365.12,23,Other,East Brianborough,Online
b09fb488-824a-416d-8800-bbd06fd3530e,2024-02-07,nothing,"Miller, Hill and Lawson",1278.82,91,61818.67,49,Female,Thomasview,Credit Card
d1373b77-565a-4c23-9afa-9a03739ddf25,2024-01-05,one,Sanchez-Hernandez,381.83,2,24262.43,29,Other,North William,Credit Card
26b17d9b-6e2e-4fcf-ad79-e37c5ff0467d,2024-01-13,media,Davis Group,719.28,40,18261.0,28,Male,Port Jeffrey,Cash
da4115cc-24fb-4ca6-835c-6eeaf8d03cf2,2024-05-27,mention,"Skinner, Ramirez and Kelley",1486.29,68,39261.45,63,Male,Herreraborough,Cash
97b019b5-ee7f-47bb-a9fe-8a23c0ca4b55,2024-05-11,woman,Williamson-Clay,1378.49,80,10696.96,22,Female,Christopherbury,Debit Card
41310835-97b8-4182-abf7-d70d5eaa3dd5,2024-03-15,owner,"Grant, Mcdonald and Watson",467.93,19,14619.66,22,Other,New Lorifort,Credit Card
a69e032c-d28a-4735-a6af-c9f5db2e6b31,2024-06-06,course,"Pearson, Jackson and Fox",833.19,18,46234.37,23,Female,Port Annetteport,Credit Card
f1c762d3-c3cc-422d-b071-fc9155769b7b,2024-02-14,particularly,Wood-Wilson,1388.36,7,30611.56,31,Other,Moorestad,Online
d4321274-0ab9-4a54-8e7a-9af36df90d66,2024-06-01,always,"Bryant, Davis and Eaton",370.28,39,23015.02,24,Other,Dianaburgh,Cash
12232bda-526c-4053-be4d-816ec2c06ade,2024-02-17,provide,Jennings-Leon,1307.36,18,43269.12,18,Male,South Kyliemouth,Cash
7c028382-45ec-4c92-a3f3-0cfe2c68fa1a,2024-05-24,take,Miller and Sons,859.92,10,31456.56,35,Other,Maldonadoview,Debit Card
47ff7ab5-cd5b-416e-b6ca-d50ebd4aa98c,2024-02-08,blood,Lamb Inc,563.7,77,10533.07,23,Male,Sweeneystad,Cash
67566b07-1259-49f3-b9f7-cdcfff0f3021,2024-04-22,keep,"Oconnor, Jacobs and Wise",1211.87,78,43710.92,45,Other,Walkerborough,Debit Card
0cc43991-586c-4734-94cc-ff0163883c1f,2024-04-15,situation,Stein-Bridges,1426.72,84,94828.04,41,Male,Espinozamouth,Online
69daa6e4-ba51-43c3-8223-536683b2c239,2024-05-16,wear,Singleton Group,546.44,28,110721.6,51,Female,Lake James,Online
87c35bf5-f196-4f64-8d92-763418e1d983,2024-03-29,mouth,Lee Inc,627.54,15,95282.4,50,Male,Patrickburgh,Online
4410f64d-c85f-42d1-9e24-eff6432b3d79,2024-02-04,high,Marshall Inc,1387.12,31,19020.25,22,Male,Allenton,Credit Card
cec49393-39df-4d28-8643-beda3dc102e5,2024-06-23,every,"Peterson, Franklin and Bender",299.51,83,22944.0,55,Other,Diazland,Debit Card
09b8b969-d48d-413a-9587-bc8e11436149,2024-01-01,week,Morales Ltd,1037.17,40,16283.85,35,Male,West Diane,Credit Card
17e4aa3a-dc83-466b-8d16-53ed262ed6d7,2024-06-10,operation,Porter Ltd,157.21,60,16572.78,25,Female,Maytown,Online
fe80a264-a2ac-45ae-80ea-c67c6ba9a045,2024-04-25,garden,Brennan-Vasquez,185.13,82,7505.82,48,Female,Natashaburgh,Debit Card
4da8fa81-5c67-47c7-b3d2-266e78e9afa9,2024-07-13,improve,"Pittman, Williams and Mejia",573.99,54,20112.64,24,Other,South Jenna,Online
8ad0e919-f478-4f24-99f0-57853b23a202,2024-03-24,her,Wallace-Prince,566.73,43,5598.97,20,Male,North Steven,Credit Card
857e8ec4-6502-4ef5-b95c-c4f249ed055a,2024-01-07,fly,Pham and Sons,921.44,97,59727.13,20,Other,East Joseph,Online
7693996d-41f7-4434-b4b9-26faf2537100,2024-06-24,every,"Nielsen, Rivera and Jones",1151.12,41,9768.66,55,Other,Meganburgh,Debit Card
76027fce-477f-4b8c-ac42-f92f46120e88,2024-07-03,myself,"Diaz, Ball and Juarez",384.45,20,4897.4,19,Female,Mooreville,Cash
4df7d94d-aa69-4017-b305-27fad4d43d5d,2024-07-10,skin,"Garrett, Bush and Butler",1074.32,8,16380.0,56,Other,Robertsonport,Credit Card
7d2d67fc-835c-48f1-9edd-8537d9fefc7e,2024-05-25,put,Bradford-Poole,473.48,59,67975.16,45,Male,Dennischester,Online
875d9ea7-2e3b-460e-9ad1-24afba4d1d9a,2024-06-17,thousand,Carter PLC,1449.84,67,48296.02,29,Male,Lake Jamie,Online
5b88ab1e-fb86-4e1f-8cb2-0a2b2b5175c1,2024-01-05,tough,Thomas-Alexander,1108.08,42,15130.4,19,Female,South Matthew,Credit Card
dc608773-0894-4c92-bf99-3540452ce04f,2024-04-29,choose,Adams-Sanchez,911.36,85,21926.52,38,Other,Joshuaport,Debit Card
30af2d71-9a68-4991-95af-89cafcf55d09,2024-04-29,heart,"Russell, Watts and Wade",1182.85,82,13331.16,19,Female,New Justin,Credit Card
f26a4e4f-7e9e-481e-a594-fede2d967ec5,2024-04-06,light,Gonzalez-Horn,483.26,29,83365.65,37,Other,Charleschester,Online
715060e8-9a75-4ba6-9ff2-ebd2fc19c56f,2024-06-05,marriage,Graham Ltd,479.44,60,34638.33,46,Female,West Rickychester,Debit Card
fdc43a9d-8456-4296-865f-a7961111ad90,2024-01-16,picture,Wagner-Carrillo,897.02,7,28765.68,44,Other,Stacyville,Cash
8a020b59-0bf5-4548-8b12-0380b5d1a25f,2024-02-25,wall,"Lee, Simpson and West",437.56,33,67249.2,31,Other,Kellerhaven,Debit Card
0a2ea933-d97c-47c9-8967-ee955688d891,2024-01-19,education,"Gonzalez, Lowe and Robinson",872.16,20,11057.97,42,Female,South Bruce,Online
17554e04-06b9-4c1b-9e9a-fbf25692f734,2024-06-22,would,"Cameron, Hughes and Lara",965.18,37,56761.49,27,Female,West Joshuabury,Cash
95b1d002-ca82-4cf9-874f-e459284e317c,2024-04-16,feel,Hays LLC,110.16,64,22848.35,39,Female,Chungfort,Debit Card
5b971458-ca8d-4320-b8dd-fa1cd0d3f733,2024-07-15,why,Martin-Morales,434.12,30,86497.11,53,Other,Buchananstad,Credit Card
4f9b0ffa-7eff-4e71-82df-f386d3c6d7cd,2024-07-08,eat,Wilkinson-Reyes,1217.5,63,67889.27,56,Male,New Annetteport,Debit Card
dc39d6b0-7765-4132-8354-404e626b33a8,2024-05-06,kind,Buck LLC,293.24,28,23180.0,62,Other,West Danielleside,Online
45d2ad88-0e27-477f-9a74-3990ebd65838,2024-06-14,drug,Hall LLC,249.49,55,12647.34,33,Other,North Donnaborough,Debit Card
995793a5-c08a-4096-936c-fd3a44030712,2024-04-13,mind,Garrett Group,681.33,92,15851.88,26,Other,West Jamestown,Credit Card
5e89e980-d3c1-47ef-9fd4-c2117f5d3baa,2024-06-29,approach,"Thompson, Johnson and Smith",298.02,54,22501.97,24,Male,Lake Melissashire,Credit Card
49bed902-f822-4b0f-8ee1-2c23923a1fc4,2024-07-09,all,Branch Ltd,219.99,19,28447.2,63,Other,Danielshire,Credit Card
d24e4773-7a2d-4a74-8f68-abccc3bbe00f,2024-07-09,group,Bailey-Davis,733.08,95,62334.0,44,Female,East Deborahfurt,Online
ca18ad10-f78b-4885-abed-548b2298ece2,2024-02-20,interesting,"Morales, Hansen and Colon",877.61,13,86006.4,44,Female,Dorseytown,Credit Card
7df13af7-873c-4afb-b644-9f9ecf79410d,2024-07-17,statement,Ross PLC,1426.34,33,60742.36,22,Female,East Nicoleton,Credit Card
be62bbce-ff3d-4faf-a943-1c5163ea0d7f,2024-06-01,purpose,Hill Ltd,185.44,6,14312.7,58,Other,North Lesliefort,Online
7b0cb646-6dc6-4c1d-85d6-75e2701cb1c9,2024-05-19,out,Mayo PLC,1168.22,75,12914.8,63,Female,Phillipsmouth,Credit Card
d0d037e8-fd5d-4d56-b21c-980b3b98caef,2024-04-23,service,Adams Group,1003.56,8,15979.32,48,Other,Port Hollytown,Credit Card
638750d6-c86d-45b8-b18a-a132e1988791,2024-03-23,end,"Wilson, Wilson and Smith",1474.5,59,66215.85,57,Other,Emilyburgh,Cash
bbf10f68-d604-45be-aabe-e39d85e0ff20,2024-04-25,develop,Valencia and Sons,726.99,65,1097.22,59,Female,Amyberg,Debit Card
1596f411-95d1-4f54-b075-0a0d87c0d57a,2024-05-16,organization,Hernandez PLC,911.58,66,72555.5,49,Other,Nelsonside,Debit Card
08b85588-5809-4126-9821-dbf5701f4c7a,2024-01-11,then,Ball-Clay,1209.12,30,8256.05,36,Female,Santiagoland,Online
31822680-e4e6-4e08-a8e1-c9d5ae3de134,2024-06-30,weight,Wiggins-Wallace,537.73,91,2620.83,32,Male,Walkerborough,Online
f45013b4-7537-4c29-91fc-9433bba7b7ed,2024-01-06,pick,"Edwards, Davidson and Houston",120.3,40,100135.56,53,Male,North Jonathanchester,Cash
db246cbb-6c5d-405f-90a0-1b46163ed177,2024-05-18,skill,Morgan PLC,836.88,5,11545.2,34,Male,Stanleyfurt,Credit Card
743cfbfa-e734-481e-80e2-c79bed85c018,2024-02-20,almost,Hernandez Ltd,187.57,20,37905.14,31,Female,New Allison,Credit Card
44d5295b-e51c-4434-9320-32f3e4a2bd64,2024-03-08,the,"Cobb, Duffy and Roberts",170.33,95,10271.2,32,Other,Clarkburgh,Online
1154c6ec-e1aa-4533-a2a8-1d8acc0fda56,2024-03-08,reality,Brown Inc,1118.72,89,93600.0,25,Other,West Michaelberg,Cash
206b48f0-cbbf-4547-ad60-849249669848,2024-02-16,skill,Cole and Sons,530.21,46,48768.0,45,Male,West Desireefort,Online
da032253-d5ac-4572-8c81-a4d378b5ff39,2024-01-04,seat,Baker and Sons,1435.0,12,131512.48,27,Female,Erinside,Online
af77dbfc-d717-4682-a596-4cad1d7c55cf,2024-05-20,fine,"Mcknight, Moody and Mason",943.28,91,69770.9,44,Male,Lake Jesse,Credit Card
0573f325-9457-4657-a7c4-447a19d93f99,2024-01-17,government,Morris-Davis,497.32,3,62123.4,43,Other,South Sara,Online
a5931296-6638-4474-8150-84549ed0fffa,2024-01-18,mouth,"Price, Carpenter and Adams",519.46,82,18697.84,21,Other,New Katherineland,Cash
92a1d414-740c-450f-9532-af4cc548d97d,2024-03-26,explain,Smith-Barr,767.55,70,128442.12,47,Male,New Stephanie,Debit Card
0212c598-4e8f-4eee-83a4-46044afc035d,2024-05-21,foot,Wheeler-Summers,1411.66,56,15171.6,27,Other,East Kimberly,Cash
7f1a08ed-7ba5-4eb8-bf54-f02ad812679f,2024-04-25,fight,"Washington, Burns and Li",636.1,49,414.6,20,Male,South Joshua,Debit Card
3a549b06-f14f-4b50-9c3f-3aa619e632ed,2024-07-19,world,"Rodriguez, Adams and Smith",554.03,85,6268.6,29,Other,North Joseshire,Cash
4168d51e-ca86-483e-9591-ff2172756a79,2024-06-22,decade,Walter-Lynn,1204.69,26,84222.45,32,Male,Port James,Credit Card
0dc24452-36a1-41da-9dc7-e4676b6df2c7,2024-01-04,positive,James PLC,1037.32,26,25132.58,53,Female,Lake Shawntown,Credit Card
68411452-c7dc-4692-93b2-7d473e876951,2024-04-01,president,Mata-Burns,971.16,86,100943.96,45,Female,South Nicole,Credit Card
02c2544c-36f1-405b-ade0-5b5725b91e35,2024-01-02,girl,"Salazar, Myers and Mcmahon",1164.58,67,10010.51,57,Other,Kaitlinhaven,Credit Card
483f8dc0-9f01-46a4-8ce4-3cff49354c80,2024-07-10,organization,Jones-Leonard,201.85,31,8320.76,38,Other,Williamside,Cash
ec209b88-ea96-4acb-82c2-74a23e69e271,2024-01-19,choice,Little-Perez,256.42,67,1198.56,63,Male,Leonardfort,Cash
97eeef8c-56dd-47b9-b9d9-b26ad38c0cc6,2024-01-15,prevent,Smith-Stokes,420.81,75,50439.99,53,Female,Ashleytown,Credit Card
3f591e8b-fd26-4d8e-9556-2ce32355437e,2024-02-26,one,Cain Group,443.56,85,109351.08,47,Other,Barrettberg,Online
0964c272-102f-4bd9-b9e1-4535b8348809,2024-04-02,sure,Glenn-Fernandez,166.05,72,45433.44,33,Male,Schneiderchester,Cash
09f74743-03f6-412d-99e7-b7c8c8f2ce69,2024-04-09,financial,Moore Ltd,874.01,43,23617.16,51,Other,North Michael,Online
abefc58d-71bd-4773-97c9-327c91d8c95f,2024-01-23,when,"Potter, Bailey and Turner",1137.26,80,22211.4,35,Male,New James,Debit Card
977263fa-3ed6-4d8b-93de-0265a75e9bc6,2024-05-24,begin,Cooley-Reed,901.21,88,12305.92,63,Female,Jameston,Credit Card
8d5dc29d-6bf1-4c18-9156-9f8cde7f4f39,2024-02-23,many,Peterson and Sons,269.43,91,92400.11,20,Other,Nealmouth,Debit Card
b611c79c-47a1-48af-8e12-3fe21f1ed9fc,2024-02-04,seven,Brown-Solis,1158.16,65,4371.12,60,Other,South Elizabethside,Cash
addad3bd-167b-419c-9cfe-9af6ca953e33,2024-04-04,mission,Wilcox and Sons,547.67,81,53258.79,27,Other,West Jessica,Debit Card
620786bc-76c8-49ca-b01b-0497c66114d4,2024-06-10,amount,Whitney-Cook,203.92,30,101358.58,35,Other,Tanyafort,Online
57165174-9912-4a75-b67d-a22ba2f8e401,2024-01-11,big,"Hill, Hall and Hess",374.41,15,739.69,40,Female,Port Nathan,Debit Card
dc49e206-211f-4175-84a2-44b7ee4b46de,2024-03-16,leg,"Howard, Wood and Rosales",534.44,46,10318.95,45,Male,Edwardstad,Credit Card
07097620-54aa-4e73-9024-c51380f3deca,2024-06-22,base,Aguilar-Scott,1019.36,55,43002.08,33,Female,Sharonberg,Cash
b11232a4-bb33-4114-9d2e-9d3447594402,2024-03-01,time,Garrett Group,965.45,81,13717.3,33,Male,East Andrew,Cash
e6a1b391-e23a-45c6-bd82-e147fc850435,2024-05-31,decade,Nelson-Wright,630.85,4,37318.86,27,Male,East Tracey,Credit Card
9398a206-71cd-46ff-acd1-d99ebb1ed058,2024-03-04,look,Wilkins-Price,1277.62,51,29912.75,62,Other,Jessicaside,Credit Card
9e882c68-34f4-4e1a-9f82-91a3597967b0,2024-03-16,wall,"Evans, Taylor and Peterson",364.81,43,39749.53,22,Other,Norrisville,Credit Card
d1a83740-a873-4b21-9dda-ff391ec5acd6,2024-05-24,yes,"Nunez, Porter and Bell",536.8,85,33832.47,37,Female,Lake Joan,Debit Card
746e2d69-e2f6-4a37-8315-8f5443a85e7d,2024-01-09,establish,"Brooks, Rodriguez and Knight",264.68,68,46066.26,54,Female,Olsenview,Debit Card
4312a164-7bcf-4c11-ac62-c915889ebb22,2024-06-10,loss,"Willis, Watson and Monroe",870.58,99,103732.2,61,Male,Markland,Online
7d1a4cb8-61c4-491a-b089-fd0f95f0d3b5,2024-07-24,year,Taylor-Keller,356.09,68,108538.59,44,Male,Timothyland,Credit Card
716ca483-6e73-457c-95fa-d3f22a2a7c7e,2024-07-01,she,Ruiz LLC,1211.43,19,25097.8,25,Other,Williamstown,Cash
56ba6e3e-8414-4518-a664-01027cc427da,2024-06-10,kid,Richardson PLC,884.15,70,22057.2,22,Other,East Toni,Online
5853958c-628e-4e70-90cb-e15cbc344f25,2024-07-02,for,Foster Ltd,1119.68,7,44442.75,33,Other,East Andreamouth,Cash
b948b66c-d172-489a-8e94-83b66debac84,2024-05-21,what,"West, Potts and Santos",885.86,5,22608.6,19,Other,Haileyport,Debit Card
9eae19c3-5353-4d1a-b557-73080cfa4100,2024-07-07,hair,"Jones, Phillips and Mckinney",894.2,95,60854.66,46,Female,Martinfurt,Credit Card
316ae676-2311-46eb-84b1-088dfeeb19dd,2024-02-04,back,Boone PLC,1203.42,59,100974.48,53,Male,Port Erin,Online
5a74ead5-1716-49e8-b159-a312793d1e19,2024-07-15,scene,"Soto, Hubbard and Kim",1240.29,2,23336.24,60,Male,Walkertown,Online
44f2a19f-ad29-478b-afc1-a94f43cf4b01,2024-05-12,task,Spencer-Cardenas,783.9,4,14986.2,40,Male,Port Susanfort,Debit Card
cbafd54c-f2a1-486e-9662-5dec2835c70b,2024-07-09,everybody,Webster-Sullivan,580.56,34,76046.4,55,Male,New Joshuashire,Online
5881ec91-b302-4feb-a392-2bb0fa0c2972,2024-04-11,stage,Escobar and Sons,426.56,99,102789.36,55,Other,West Beth,Credit Card
e3b45f0a-999b-4aef-947e-2015fbb4c651,2024-04-25,win,"Vincent, Oneill and Bryant",479.02,60,31592.7,60,Female,Lynnside,Cash
2e558988-3b2e-4760-acbf-4ace0dd23545,2024-07-21,type,Becker-Smith,356.01,42,85326.15,64,Other,East Toddtown,Cash
8ba5d8f3-2b85-42a4-a929-ff7ceacfb7dd,2024-06-27,try,"Morris, Gay and Spencer",325.12,44,107022.69,19,Female,New Alicia,Debit Card
30f86f86-11d6-495d-8d38-dfd5dcb03c3a,2024-03-28,despite,"Kelly, Velasquez and Dickerson",1143.91,83,24352.46,29,Female,Port Tammyberg,Cash
f9b0ec5d-3468-40ab-b4b9-fc2464fbcab3,2024-05-17,service,Coleman LLC,163.19,82,116998.2,41,Other,Lake Sheila,Debit Card
b515cddd-d4ba-4f43-9b07-291771c1e0a1,2024-02-27,fund,Bradshaw Inc,619.85,95,43773.17,48,Male,North Kennethmouth,Online
180ccf5c-ce50-4f7b-9290-eaa589d233c0,2024-01-30,start,Noble Group,887.6,54,94528.0,37,Other,Port Mark,Debit Card
2b7d6cfd-afdb-4dfb-8355-e81d64b5c38b,2024-03-22,benefit,Jones-Gross,443.05,95,93157.68,47,Male,Lake Diana,Debit Card
271ea241-ee6b-425a-b5d6-5b9fcf2830cb,2024-04-02,sort,"Roth, Franklin and Hernandez",157.5,87,35169.4,55,Male,Nicolestad,Online
4accedb9-a944-4a06-a9eb-fdbbd1b7ca78,2024-03-17,seven,Brown Group,463.3,34,6995.15,19,Female,Ericstad,Credit Card
4b29f834-10c4-4f1a-9b7b-b2a240232a14,2024-06-04,someone,"Norman, West and Mata",1066.94,81,3489.54,22,Other,Rayville,Cash
dfa4beca-1ebe-46c1-90aa-6e28c8e044f7,2024-03-06,late,Day-Wang,688.69,14,2856.6,23,Male,East Johntown,Online
66f814e9-4f31-40a5-8f32-fa00b6b2a0f6,2024-02-12,image,"Lang, Arnold and Holmes",157.54,18,22911.16,20,Other,North Christinetown,Credit Card
ad40d7b6-cae0-4c24-be3c-e9110e386279,2024-05-28,property,"Ayers, Reyes and Lee",808.78,1,48746.52,21,Other,Kathyfort,Credit Card
8084578e-c7f4-4a77-9177-22e62a1f2ebf,2024-04-09,born,"Lee, Rodgers and Jordan",739.42,54,6243.01,43,Other,Jamiefort,Debit Card
5c03c53e-d4d0-4e42-873c-cc257f3cd195,2024-01-04,should,"Larson, Ruiz and Beasley",1128.1,69,35773.01,55,Other,South Daniel,Credit Card
8ef34b73-27a5-4791-b837-3eb962a9fe0d,2024-05-06,physical,Hernandez and Sons,784.93,65,31601.89,29,Female,Devinfurt,Debit Card
eb326aaa-f7d6-46a0-b20b-6f80dca555b5,2024-03-21,could,Hodge-Perry,520.93,51,68274.0,62,Male,New Samuel,Debit Card
60fb609a-ba93-4cbd-bff3-01d13238f71d,2024-02-23,upon,"Ibarra, Jackson and Potter",245.81,36,44415.36,34,Other,Lake Amanda,Debit Card
e41b3943-d8e1-4208-9df5-af3f34b2c70e,2024-02-13,treat,"Johnson, Figueroa and Jones",1085.52,38,113673.2,36,Female,North Manuelshire,Online
0c84d254-8e66-4a1b-bf6f-7e069ebb719a,2024-01-06,case,"Bailey, Roy and Barnes",193.77,74,125672.92,23,Other,Lake Randyfurt,Debit Card
821fa086-7197-4c69-9733-1dcc939af665,2024-04-06,sing,Cobb LLC,1178.88,89,33021.82,53,Male,Jimchester,Online
6964a993-f882-40a0-9e12-15db2c984b42,2024-04-23,receive,Miller-Cortez,508.76,76,48081.0,27,Other,Marquezstad,Debit Card
c76b0a01-44a9-437e-9c7c-9d65351ef2b0,2024-01-27,everything,Obrien-Arnold,208.32,75,17747.2,37,Female,Matthewburgh,Online
f1c8e141-fac1-4a19-bc49-2b1397241bd5,2024-05-20,dark,Gallagher-Campbell,887.06,60,11017.35,62,Male,Jeanmouth,Credit Card
72d249fb-c62e-4894-be5f-81f157fcfd2f,2024-05-07,home,Payne Group,1041.67,13,99522.36,51,Other,North Scott,Credit Card
fdd350a0-77de-454d-af2d-d1533913542a,2024-05-16,like,"Kim, Ortega and Jones",849.64,25,12814.43,32,Female,Lake Debbie,Online
d830c382-2f68-4f61-aa3a-8e32120a4d2e,2024-02-03,let,"Webb, Orr and Benson",115.22,54,22854.4,27,Other,Colehaven,Debit Card
c07fff34-92b2-42e0-982b-6dd160b071e1,2024-04-02,operation,"Duncan, Mendoza and Mcdowell",1477.14,90,66427.94,51,Other,South Brandon,Debit Card
907e38d0-0342-4614-8287-b29810366a20,2024-06-13,movie,Conrad Ltd,107.05,3,80637.66,52,Male,Wrightchester,Online
4725f44c-24e7-4e79-807e-965e5aea8f9c,2024-01-17,him,"Cooper, Johnson and Townsend",221.85,98,22836.78,31,Other,Phyllistown,Online
c3a05db4-39a4-420d-9c2f-d21d2b81219a,2024-06-29,attack,Payne and Sons,985.15,98,17058.67,55,Male,Port Kelsey,Debit Card
631a8080-bfa4-4324-a1a1-708590b58946,2024-05-06,must,"Miranda, Chang and Hansen",1184.61,47,42990.68,58,Female,Maysfurt,Online
029e8032-158d-42ce-8b8d-eeb547f035db,2024-02-15,project,Thompson-Orr,688.29,91,13741.2,46,Male,Taylorborough,Online
0be6b587-4219-490c-aa90-179b10c0d066,2024-06-24,third,Lopez-Clements,1104.15,79,43876.56,59,Female,West Michael,Credit Card
a381738c-a2b4-4a1a-9957-bcbe320cf067,2024-06-10,new,Lang-Garza,732.04,12,96023.4,51,Other,East Josephhaven,Debit Card
7b08c5b3-6832-40b6-9fb7-d2c778e42145,2024-02-04,yourself,Roth-Crawford,1022.16,73,62694.98,23,Male,Joymouth,Debit Card
57a14899-fdc3-4bc4-82fb-dee041cc5085,2024-03-29,build,Andrews-Martin,1134.19,95,55740.27,21,Male,East Brian,Credit Card
af293118-b00a-4dba-b459-643f8520d977,2024-03-19,could,Mckay-Turner,551.79,40,11351.7,63,Other,Peterville,Cash
8963d2df-b41b-4cbe-8518-cf70e0084c32,2024-05-19,product,"George, Miller and Pitts",643.18,38,48630.12,61,Female,East Jeremyborough,Cash
64059c20-dcce-4855-a54a-253b1fff6fc0,2024-07-03,house,White LLC,325.48,8,9619.39,25,Other,Port Robertside,Credit Card
2854bddf-ed59-41f1-8479-21469066db0a,2024-05-09,yourself,"Pope, Delgado and Wood",1151.03,44,18728.92,28,Male,Kelliemouth,Cash
5715966f-620a-44f4-b08d-9c444264c4c1,2024-06-14,open,Smith-Rice,1429.03,39,77814.75,50,Other,Allisonburgh,Online
e80fb133-a2ed-4e36-90b1-35824be82c1c,2024-07-06,consumer,Browning-Durham,203.41,31,994.22,24,Female,South Alexis,Online
e24a5e01-58fc-4b60-ad3d-ea4d0311562a,2024-04-22,develop,"Mclaughlin, Wilson and Hunter",163.62,85,31578.18,50,Male,Michellehaven,Credit Card
491df6cd-be42-4e12-a049-1c7609a23287,2024-07-10,rather,"Tanner, Schwartz and Weber",1083.41,41,127366.64,45,Male,West Sarah,Online
c05f4a0d-cdff-413b-82c6-a5522ce92982,2024-05-29,heavy,Cochran LLC,879.86,75,5412.4,62,Other,New Michael,Cash
ed544e0a-5f6d-4e30-aa78-0182fa0d2d59,2024-07-18,around,"Rivera, Garcia and Lewis",1170.21,8,10991.67,44,Other,West Chad,Online
94250109-a3a9-43a4-9443-497b3972262f,2024-03-15,blood,Washington Inc,1396.17,56,29601.25,58,Other,South Jason,Online
4eb4199a-ef91-4628-ba3c-41c63339a2be,2024-06-27,what,Washington PLC,481.52,47,117410.59,23,Male,Port Michaelton,Debit Card
bceb5de7-8aca-481e-a9cc-d597dd5a6bd4,2024-04-04,because,Rosario-Woods,501.28,89,25914.37,28,Other,Port Paulstad,Debit Card
07d2b6a9-3e14-400a-be8a-78a04561b012,2024-03-10,mean,Foster PLC,1201.43,20,52958.06,48,Other,Valentinefort,Credit Card
d4bf1d86-3aac-4eeb-9cbd-2612f274b55b,2024-02-26,service,"Bates, Miller and Burns",500.75,28,24825.84,18,Other,South Christopher,Cash
c7b63862-70f2-4008-83fb-ffe5e4b3f1d9,2024-06-21,ready,"Taylor, Rowe and Nelson",184.9,42,92377.74,61,Female,South Laura,Online
d065b78c-b6c8-4ddd-bc81-b7ea28636d08,2024-03-13,hundred,"Nichols, Morales and Knight",690.06,84,104232.48,58,Female,Port Tiffanyborough,Online
a16365ec-5d31-4273-8702-a1e985d46d4e,2024-03-12,oil,Frost-Sutton,260.38,10,3395.25,18,Female,Pattyview,Cash
9687e9aa-1714-40c8-b210-4f52ce83d84b,2024-06-21,owner,"Joseph, Trevino and Salinas",535.11,72,1208.55,55,Female,Browntown,Cash
8941f9a8-f3f4-4d7a-a88d-ccceaa5fcda3,2024-02-15,professional,"Davis, Marquez and Ray",1082.81,17,109166.68,55,Female,East Kathyberg,Debit Card
3dbff4ee-4386-4c3d-a2e2-a7a7f919006f,2024-07-06,best,Sanchez Inc,967.71,88,33347.28,58,Male,East Anaville,Cash
1bcdf294-8f88-4cdd-aa1b-5296be5466b4,2024-03-30,expect,"Jackson, White and Brown",1409.21,76,8286.95,43,Other,Jordanfurt,Credit Card
861afd35-16b7-4bfc-9d56-78c60e0f6a41,2024-04-16,one,Gillespie-Holland,1443.99,40,12637.8,58,Other,East Daryl,Debit Card
b285b45a-4d7f-4177-ae0f-6765d4a98db9,2024-05-12,scientist,Oliver-Douglas,656.01,70,69202.92,23,Male,South Gina,Debit Card
73f4ae54-30b9-4336-9a6a-82d52f683932,2024-02-07,including,Ramirez Group,307.83,57,15802.93,41,Male,Christophermouth,Online
4051c5e2-2ef1-4be8-b1a4-f40f24c58998,2024-03-31,example,"Ramos, Lewis and Romero",1252.68,55,9970.35,55,Other,Lake Sergioside,Cash
f2effc30-42c2-403f-860d-9e6dbb28b7fd,2024-05-12,office,"Hanson, Smith and Davidson",577.49,8,26911.3,60,Female,Port Stanleyshire,Credit Card
f29a147f-2183-4e3e-8851-b7bbc41df8c8,2024-05-05,political,Rocha-Chapman,866.4,48,83129.76,43,Female,South Shawnfurt,Debit Card
d614e07e-e363-4b91-b181-3f32207c8fa0,2024-03-24,probably,"Sanchez, Brooks and Mason",448.06,64,5070.3,56,Female,Johnborough,Debit Card
5de8606b-2499-44f9-b3fa-eaf96fcf7a92,2024-05-25,pass,"Guzman, Evans and Reynolds",1302.69,54,23169.36,26,Female,Sueshire,Online
1a15c29f-5bf7-403c-a1db-beda42b1d544,2024-05-09,many,"Reyes, Parker and Conway",1218.75,38,21705.6,25,Other,Stevenland,Debit Card
8373a7ce-dae1-4293-afff-ed796eb226e4,2024-02-03,three,Wilkins PLC,1174.32,66,6250.4,32,Male,Perezstad,Debit Card
b9f9e996-9a33-46fc-8d17-f50db3676bb2,2024-01-01,statement,"Martin, Anderson and Garcia",463.44,98,38663.73,37,Male,Port Leah,Debit Card
cb25ea10-abf5-4e5f-9be8-fbeab7ca6f5b,2024-03-11,treat,White Inc,1205.37,56,21403.8,21,Male,Lake Davidville,Online
99bc5b07-fac2-4eaa-a29b-79b446570495,2024-06-07,country,"Johnson, Johnson and Zimmerman",907.71,60,13448.12,61,Other,West Lisa,Credit Card
