Unnamed: 0, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,SimillarHTTP, Bwd Packets/s, Total Fwd Packets,Total Length of Fwd Packets, Flow Duration, Total Length of Bwd Packets, Total Backward Packets, Protocol, Inbound, Timestamp, Source Port, Min Packet Length, Fwd Packet Length Min,Flow ID, Packet Length Mean, Fwd Packet Length Max, Average Packet Size, ACK Flag Count, Avg Fwd Segment Size, Fwd Packet Length Mean,Flow Bytes/s, Max Packet Length, Protocol,Fwd Packets/s, Flow Packets/s,Total Length of Fwd Packets, Subflow Fwd Bytes, Destination Port, act_data_pkt_fwd, Label
69116,0,0,1,1.0,0.0,1,1,0,1000000.0,1,6,2,12,2,6,1,2018-11-03 10:16:10.349327,443,6,6,192.168.50.9-122.226.213.106-41204-443-6,6.0,6,8.0,0,6.0,6.0,9000000.0,6,6,500000.0,1500000.0,6,6,41204,0,BENIGN
196079,0,0,2,2.0,0.0,2,2,0,20833.334,1,6,96,12,2,6,1,2018-11-03 10:16:10.601959,443,6,6,192.168.50.9-39.130.171.106-38848-443-6,6.0,6,8.0,0,6.0,6.0,187500.0,6,6,10416.667,31250.0,6,6,38848,0,BENIGN
200592,147613,2,3,3.0,0.0,3,3,0,13.548575,4,24,147617,12,2,6,1,2018-11-03 10:16:31.295316,52312,6,6,172.16.0.5-192.168.50.4-52312-21983-6,6.0,6,7.0,1,6.0,6.0,243.87434,6,6,27.09715,40.645725,24,24,21983,3,NetBIOS
1126,10004901,2,15262942,1090210.1,2895294.5,10060006,2,drmokhberi.ca/2017/11/02/rsyslog-and-syslog-in-linux/,0.9792466000000001,12,770,15317898,14964,15,6,0,2018-11-03 10:16:34.633672,60076,0,0,192.168.50.8-74.208.236.171-60076-80-6,561.9286,361,582.7407,1,64.166664,64.166664,1027.1644,3093,6,0.7833973000000001,1.7626438999999998,770,770,80,10,BENIGN
1128,9792957,2,15532701,1941587.6,3696208.0,10053175,2,drmokhberi.ca/favicon.ico,0.57738006,10,642,15587653,428,9,6,0,2018-11-03 10:16:34.640323,60077,0,0,192.168.50.8-74.208.236.171-60077-80-6,53.5,303,56.31579,1,64.2,64.2,68.64407,303,6,0.6415334,1.2189134,642,642,80,8,BENIGN
37697,3,3,3,3.0,0.0,3,3,0,97.129814,2,94,20591,206,2,17,0,2018-11-03 10:16:34.640552,56670,47,47,192.168.50.8-4.2.2.4-56670-53-17,69.4,47,86.75,0,47.0,47.0,14569.472,103,17,97.129814,194.25963000000002,94,94,53,1,BENIGN
1194,58430667,1,117055917,4036411.0,15007952.0,58390407,0,0,0.25577736,30,2574,117289503,2604,30,6,0,2018-11-03 10:16:34.640556,60078,0,0,172.217.2.98-192.168.50.8-443-60078-6,84.88525,592,86.3,1,85.8,85.8,44.147175,592,6,0.25577736,0.5115547,2574,2574,443,28,BENIGN
1195,58429002,1,117055606,4036400.2,15007671.0,58388629,1,0,0.25577763,30,2578,117289383,2562,30,6,0,2018-11-03 10:16:34.640675,60079,0,0,172.217.2.98-192.168.50.8-443-60079-6,84.2623,593,85.666664,1,85.933334,85.933334,43.823235,593,6,0.25577763,0.51155525,2578,2578,443,28,BENIGN
1111,5986797,3,2,2.0,0.0,2,2,0,0.33175468,5,18,6028551,0,2,6,0,2018-11-03 10:16:34.661811,60080,0,0,172.217.10.34-192.168.50.8-80-60080-6,2.25,6,2.5714285,1,3.6,3.6,2.9857922,6,6,0.8293867,1.1611414,18,18,80,3,BENIGN
86521,1,1,3,3.0,0.0,3,3,0,95.43351,2,94,20957,206,2,17,0,2018-11-03 10:16:34.661816,50251,47,47,192.168.50.8-4.2.2.4-50251-53-17,69.4,47,86.75,0,47.0,47.0,14315.026000000002,103,17,95.43351,190.86702,94,94,53,1,BENIGN
1221,58764497,1,119062380,1920361.0,10397266.0,58753677,0,0,0.5280285,50,7230,119311739,8476,63,6,0,2018-11-03 10:16:34.661927,60081,0,0,172.217.10.34-192.168.50.8-443-60081-6,137.77193,1030,138.99115,1,144.6,144.6,131.63835,2525,6,0.41907024,0.94709873,7230,7230,443,48,BENIGN
115732,3,3,7253495,1036213.56,1603952.9,4228192,2,0,1.0946124,2,0,7308523,0,8,6,0,2018-11-03 10:16:34.982528,60084,0,0,192.168.50.8-74.208.236.171-60084-80-6,0.0,0,0.0,1,0.0,0.0,0.0,0,6,0.2736531,1.3682655000000001,0,0,80,0,BENIGN
172311,3,3,3,3.0,0.0,3,3,0,96.88514,2,86,20643,204,2,17,0,2018-11-03 10:16:35.236186,65158,43,43,192.168.50.8-4.2.2.4-65158-53-17,66.6,43,83.25,0,43.0,43.0,14048.346000000001,102,17,96.88514,193.77028,86,86,53,1,BENIGN
1206,58604089,1,117474045,1087722.6,7896298.0,58564251,0,0,0.9260236999999999,80,16228,117707569,81120,109,6,0,2018-11-03 10:16:35.236500,60085,0,0,172.217.2.98-192.168.50.8-443-60085-6,512.3579,2074,515.0688,1,202.85,202.85,827.03265,2860,6,0.6796504,1.6056741,16228,16228,443,78,BENIGN
1193,58248559,2,116680402,4861683.5,16368927.0,58208793,1,0,0.21418518,28,1894,116721427,6604,25,6,0,2018-11-03 10:16:35.257262,60086,0,0,172.217.3.97-192.168.50.8-443-60086-6,157.37038,517,160.33963,1,67.64286,67.64286,72.805824,2709,6,0.23988739999999997,0.4540726,1894,1894,443,22,BENIGN
102056,3,3,2,2.0,0.0,2,2,0,96.99320999999999,2,100,20620,132,2,17,0,2018-11-03 10:16:35.257406,63793,50,50,192.168.50.8-4.2.2.4-63793-53-17,56.4,50,70.5,0,50.0,50.0,11251.213,66,17,96.99320999999999,193.98641999999998,100,100,53,1,BENIGN
55979,2,2,3,3.0,0.0,3,3,0,95.955475,2,86,20843,204,2,17,0,2018-11-03 10:16:35.257502,64112,43,43,192.168.50.8-4.2.2.4-64112-53-17,66.6,43,83.25,0,43.0,43.0,13913.544,102,17,95.955475,191.91095,86,86,53,1,BENIGN
129780,3,3,3,3.0,0.0,3,3,0,96.87106,2,100,20646,156,2,17,0,2018-11-03 10:16:35.278880,50097,50,50,192.168.50.8-4.2.2.4-50097-53-17,61.2,50,76.5,0,50.0,50.0,12399.496000000001,78,17,96.87106,193.74213,100,100,53,1,BENIGN
28954,2,2,3,3.0,0.0,3,3,0,10752.688,2,4,186,12,2,6,1,2018-11-03 10:16:35.593505,29197,2,2,172.16.0.5-192.168.50.4-29197-5555-6,3.6,2,4.5,1,2.0,2.0,86021.51,6,6,10752.688,21505.377,4,4,5555,1,NetBIOS
74301,3,3,3,3.0,0.0,3,3,0,97.11095,2,64,20595,96,2,17,0,2018-11-03 10:16:35.623480,59482,32,32,192.168.50.8-4.2.2.4-59482-53-17,38.4,32,48.0,0,32.0,32.0,7768.876,48,17,97.11095,194.2219,64,64,53,1,BENIGN
106528,1,1,3,3.0,0.0,3,3,0,95.96008,2,64,20842,96,2,17,0,2018-11-03 10:16:35.623484,65302,32,32,192.168.50.8-4.2.2.4-65302-53-17,38.4,32,48.0,0,32.0,32.0,7676.8066,48,17,95.96008,191.92016999999998,64,64,53,1,BENIGN
1207,58667920,0,117308871,3007919.8,13004027.0,58628361,1,0,0.34086108,42,5878,117349856,6760,40,6,0,2018-11-03 10:16:35.644723,60087,0,0,172.217.11.4-192.168.50.8-443-60087-6,152.26506,999,154.12195,1,139.95238,139.95238,107.69506000000001,1430,6,0.35790414,0.6987651999999999,5878,5878,443,36,BENIGN
76595,3,3,3,3.0,0.0,3,3,0,95.79003,2,64,20879,96,2,17,0,2018-11-03 10:16:35.644854,62435,32,32,192.168.50.8-4.2.2.4-62435-53-17,38.4,32,48.0,0,32.0,32.0,7663.201999999999,48,17,95.79003,191.58006,64,64,53,1,BENIGN
2434,3,3,1,1.0,0.0,1,1,0,96.9321,2,64,20633,96,2,17,0,2018-11-03 10:16:35.645102,63080,32,32,192.168.50.8-4.2.2.4-63080-53-17,38.4,32,48.0,0,32.0,32.0,7754.568,48,17,96.9321,193.8642,64,64,53,1,BENIGN
79973,3,3,3,3.0,0.0,3,3,0,96.68375,2,64,20686,120,2,17,0,2018-11-03 10:16:35.666291,60774,32,32,192.168.50.8-4.2.2.4-60774-53-17,43.2,32,54.0,0,32.0,32.0,8894.904,60,17,96.68375,193.3675,64,64,53,1,BENIGN
67003,2,2,3,3.0,0.0,3,3,0,95.81296999999999,2,66,20874,246,2,17,0,2018-11-03 10:16:35.710666,54233,33,33,192.168.50.8-4.2.2.4-54233-53-17,69.0,33,86.25,0,33.0,33.0,14946.823999999999,123,17,95.81296999999999,191.62595,66,66,53,1,BENIGN
1164,10077656,1,111299401,1021095.44,3045963.2,10079983,1,0,0.9479303,77,23889,116042293,134242,110,6,0,2018-11-03 10:16:35.732205,60088,0,0,192.168.50.8-54.243.214.170-60088-443-6,841.1223,2920,845.6203,1,310.24677,310.24677,1362.7014,2920,6,0.66355115,1.6114814,23889,23889,443,75,BENIGN
181049,3,3,3,3.0,0.0,3,3,0,95.83593,2,130,20869,194,2,17,0,2018-11-03 10:16:35.732517,50650,65,65,192.168.50.8-4.2.2.4-50650-53-17,77.8,65,97.25,0,65.0,65.0,15525.421,97,17,95.83593,191.67186,130,130,53,1,BENIGN
115640,3,3,3,3.0,0.0,3,3,0,19.19957,2,130,104169,294,2,17,0,2018-11-03 10:16:35.753798,62417,65,65,192.168.50.8-4.2.2.4-62417-53-17,97.8,65,122.25,0,65.0,65.0,4070.3088,147,17,19.19957,38.39914,130,130,53,1,BENIGN
174463,2,2,2,2.0,0.0,2,2,0,96.88045,2,68,20644,182,2,17,0,2018-11-03 10:16:35.869200,50606,34,34,192.168.50.8-4.2.2.4-50606-53-17,56.8,34,71.0,0,34.0,34.0,12110.056999999999,91,17,96.88045,193.7609,68,68,53,1,BENIGN
1108,33395,2,34728,5788.0,13751.875,33850,2,ocsp.godaddy.com/,102.99419,6,874,67965,3744,7,6,0,2018-11-03 10:16:35.890583,60089,0,0,192.168.50.8-72.167.239.239-60089-80-6,329.85715,431,355.23077,1,145.66666999999998,145.66666999999998,67946.734,2266,6,88.28073,191.27492,874,874,80,4,BENIGN
46509,3,3,2,2.0,0.0,2,2,0,95.96929,2,90,20840,122,2,17,0,2018-11-03 10:16:35.891235,49745,45,45,192.168.50.8-4.2.2.4-49745-53-17,51.4,45,64.25,0,45.0,45.0,10172.745,61,17,95.96929,191.93858,90,90,53,1,BENIGN
187550,3,3,2,2.0,0.0,2,2,0,95.98311,2,90,20837,222,2,17,0,2018-11-03 10:16:35.912768,54348,45,45,192.168.50.8-4.2.2.4-54348-53-17,71.4,45,89.25,0,45.0,45.0,14973.364,111,17,95.98311,191.96622,90,90,53,1,BENIGN
47677,3,3,3,3.0,0.0,3,3,0,96.78200000000001,2,76,20665,180,2,17,0,2018-11-03 10:16:35.921698,63447,38,38,192.168.50.8-4.2.2.4-63447-53-17,58.8,38,73.5,0,38.0,38.0,12388.096000000001,90,17,96.78200000000001,193.56400000000002,76,76,53,1,BENIGN
13835,3,3,3,3.0,0.0,3,3,0,96.85699,2,86,20649,142,2,17,0,2018-11-03 10:16:35.922923,61885,43,43,192.168.50.8-4.2.2.4-61885-53-17,54.2,43,67.75,0,43.0,43.0,11041.697,71,17,96.85699,193.71397,86,86,53,1,BENIGN
1208,58578893,1,117009329,4875388.5,16415573.0,58538319,0,0,0.21358341,28,1894,117050288,6004,25,6,0,2018-11-03 10:16:35.943030,60090,0,0,172.217.12.202-192.168.50.8-443-60090-6,146.25926,517,149.01888,1,67.64286,67.64286,67.47527,2409,6,0.23921342,0.45279685,1894,1894,443,22,BENIGN
175914,1,1,2,2.0,0.0,2,2,0,95.79462,2,76,20878,180,2,17,0,2018-11-03 10:16:35.943034,59116,38,38,192.168.50.8-4.2.2.4-59116-53-17,58.8,38,73.5,0,38.0,38.0,12261.711000000001,90,17,95.79462,191.58923000000001,76,76,53,1,BENIGN
1109,1,1,0,0.0,0.0,0,0,0,0.0,2,812,1,0,0,6,1,2018-11-03 10:16:35.958550,80,6,6,192.168.50.8-72.167.239.239-60089-80-6,539.3333,806,809.0,0,406.0,406.0,812000000.0,806,6,2000000.0,2000000.0,812,812,60089,1,BENIGN
1110,120,2,0,0.0,0.0,0,0,0,0.0,3,18,122,0,0,6,0,2018-11-03 10:16:35.958620,60089,6,6,192.168.50.8-72.167.239.239-60089-80-6,6.0,6,8.0,0,6.0,6.0,147540.98,6,6,24590.164,24590.164,18,18,80,2,BENIGN
110409,0,0,3,3.0,0.0,3,3,0,60.335464,1,6,33148,12,2,6,0,2018-11-03 10:16:35.958744,60089,6,6,192.168.50.8-72.167.239.239-60089-80-6,6.0,6,8.0,0,6.0,6.0,543.01917,6,6,30.167732,90.5032,6,6,80,0,BENIGN
1205,58402954,1,116746534,6867443.0,19363346.0,58576849,1,0,0.1538721,22,1944,116980273,746,18,6,0,2018-11-03 10:16:35.963797,60091,0,0,172.217.2.163-192.168.50.8-443-60091-6,65.60976,590,67.25,1,88.36364,88.36364,22.99533,590,6,0.18806589999999998,0.341938,1944,1944,443,20,BENIGN
63829,2,2,2,2.0,0.0,2,2,0,95.91405999999999,2,78,20852,292,2,17,0,2018-11-03 10:16:36.237981,57739,39,39,192.168.50.8-4.2.2.4-57739-53-17,81.8,39,102.25,0,39.0,39.0,17744.102,146,17,95.91405999999999,191.82811999999998,78,78,53,1,BENIGN
159926,2,2,2,2.0,0.0,2,2,0,97.120384,2,78,20593,292,2,17,0,2018-11-03 10:16:36.255468,62768,39,39,192.168.50.8-4.2.2.4-62768-53-17,81.8,39,102.25,0,39.0,39.0,17967.27,146,17,97.120384,194.24077,78,78,53,1,BENIGN
1170,10046470,1,110678504,2837910.2,4577282.0,10047099,1,0,0.34627134,42,7303,115516345,14254,40,6,0,2018-11-03 10:16:36.259295,60092,0,0,192.168.50.8-52.85.89.197-60092-443-6,259.7229,1455,262.89026,1,173.88095,173.88095,186.61428999999998,2920,6,0.3635849,0.7098563,7303,7303,443,40,BENIGN
1168,10061999,2,110741048,2768526.2,4540349.5,10061942,0,0,0.3549288,44,7315,115516130,14266,41,6,0,2018-11-03 10:16:36.259380,60093,0,0,192.168.50.8-52.85.89.197-60093-443-6,250.94186000000002,1454,253.89412000000002,1,166.25,166.25,186.82238999999998,2920,6,0.3808992,0.7358279999999999,7315,7315,443,42,BENIGN
78152,4,4,2,2.0,0.0,2,2,0,95.85889399999999,2,94,20864,222,2,17,0,2018-11-03 10:16:36.259530,63278,47,47,192.168.50.8-4.2.2.4-63278-53-17,72.6,47,90.75,0,47.0,47.0,15145.705,111,17,95.85889399999999,191.71778999999998,94,94,53,1,BENIGN
1166,10046480,1,110631685,2836709.8,4577896.5,10046858,0,0,0.34627506,40,4411,115515106,13354,40,6,0,2018-11-03 10:16:36.259533,60094,0,0,192.168.50.8-52.85.89.197-60094-443-6,219.32098,1454,222.0625,1,110.275,110.275,153.78941,1587,6,0.34627506,0.6925501000000001,4411,4411,443,38,BENIGN
1172,10046478,1,110709628,2913411.2,4614145.5,10048270,1,0,0.33761555,44,7333,115516009,14254,39,6,0,2018-11-03 10:16:36.259704,60095,0,0,192.168.50.8-52.85.89.197-60095-443-6,256.9881,1455,260.08435,1,166.65909,166.65909,186.87453,2920,6,0.38089958,0.71851516,7333,7333,443,42,BENIGN
1174,10046479,1,110709632,2913411.2,4613381.0,10046685,1,0,0.33761516,44,7335,115516138,14254,39,6,0,2018-11-03 10:16:36.259708,60096,0,0,192.168.50.8-52.85.89.197-60096-443-6,257.0119,1455,260.10843,1,166.70453999999998,166.70453999999998,186.89163,2920,6,0.38089916,0.7185143,7335,7335,443,42,BENIGN
1176,10046470,1,110693821,2699849.2,4504305.5,10054513,1,0,0.36358538,44,7319,115516192,14254,42,6,0,2018-11-03 10:16:36.259803,60097,0,0,192.168.50.8-52.85.89.197-60097-443-6,247.96552000000003,1455,250.84883,1,166.34091,166.34091,186.75304,1460,6,0.38089898,0.74448436,7319,7319,443,42,BENIGN
96430,3,3,2,2.0,0.0,2,2,0,96.06148,2,94,20820,222,2,17,0,2018-11-03 10:16:36.277050,51998,47,47,192.168.50.8-4.2.2.4-51998-53-17,72.6,47,90.75,0,47.0,47.0,15177.714,111,17,96.06148,192.12296,94,94,53,1,BENIGN
101450,2,2,3,3.0,0.0,3,3,0,96.67908,2,94,20687,256,2,17,0,2018-11-03 10:16:36.280789,49641,47,47,192.168.50.8-4.2.2.4-49641-53-17,79.4,47,99.25,0,47.0,47.0,16918.838,128,17,96.67908,193.35815,94,94,53,1,BENIGN
209047,3,3,3,3.0,0.0,3,3,0,19.086154999999998,2,94,104788,542,2,17,0,2018-11-03 10:16:36.298340,58722,47,47,192.168.50.8-4.2.2.4-58722-53-17,136.6,47,170.75,0,47.0,47.0,6069.3975,271,17,19.086154999999998,38.172309999999996,94,94,53,1,BENIGN
146453,3,3,3,3.0,0.0,3,3,0,96.78200000000001,2,50,20665,82,2,17,0,2018-11-03 10:16:36.530143,63933,25,25,192.168.50.8-4.2.2.4-63933-53-17,31.4,25,39.25,0,25.0,25.0,6387.611999999999,41,17,96.78200000000001,193.56400000000002,50,50,53,1,BENIGN
14086,1,1,3,3.0,0.0,3,3,0,95.5201,2,62,20938,94,2,17,0,2018-11-03 10:16:36.530147,63833,31,31,192.168.50.8-4.2.2.4-63833-53-17,37.4,31,46.75,0,31.0,31.0,7450.5684,47,17,95.5201,191.0402,62,62,53,1,BENIGN
135922,2,2,3,3.0,0.0,3,3,0,96.61369,2,50,20701,82,2,17,0,2018-11-03 10:16:36.551623,58668,25,25,192.168.50.8-4.2.2.4-58668-53-17,31.4,25,39.25,0,25.0,25.0,6376.5034,41,17,96.61369,193.22738999999999,50,50,53,1,BENIGN
118163,3,3,2,2.0,0.0,2,2,0,95.89567,2,62,20856,94,2,17,0,2018-11-03 10:16:36.551802,54650,31,31,192.168.50.8-4.2.2.4-54650-53-17,37.4,31,46.75,0,31.0,31.0,7479.861999999999,47,17,95.89567,191.79134,62,62,53,1,BENIGN
99704,2,2,3,3.0,0.0,3,3,0,96.05686,2,50,20821,172,2,17,0,2018-11-03 10:16:36.573097,52860,25,25,192.168.50.8-4.2.2.4-52860-53-17,49.4,25,61.75,0,25.0,25.0,10662.3125,86,17,96.05686,192.11372,50,50,53,1,BENIGN
1112,0,0,0,0.0,0.0,0,0,0,24.014215,1,6,41642,6,1,6,0,2018-11-03 10:16:40.690364,60080,6,6,172.217.10.34-192.168.50.8-80-60080-6,6.0,6,9.0,0,6.0,6.0,288.1706,6,6,24.014215,48.02843,6,6,80,0,BENIGN
18635,0,0,2,2.0,0.0,2,2,0,11235.955,1,6,178,12,2,6,1,2018-11-03 10:16:40.732009,80,6,6,172.217.10.34-192.168.50.8-80-60080-6,6.0,6,8.0,0,6.0,6.0,101123.59,6,6,5617.9775,16853.932,6,6,60080,0,BENIGN
1114,0,0,0,0.0,0.0,0,0,0,10.871928,1,0,91980,0,1,6,0,2018-11-03 10:16:41.651501,50254,0,0,192.168.50.4-52.43.17.8-50254-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,10.871928,21.743856,0,0,443,0,BENIGN
19795,0,0,3,3.0,0.0,3,3,0,11299.435,1,0,177,0,2,6,1,2018-11-03 10:16:41.743484,443,0,0,192.168.50.4-52.43.17.8-50254-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,5649.7173,16949.152,0,0,50254,0,BENIGN
1118,552,1,0,0.0,0.0,0,0,0,0.0,4,129,555,0,0,6,0,2018-11-03 10:16:43.713122,60054,6,6,192.168.50.8-52.85.90.206-60054-443-6,35.0,46,43.75,0,32.25,32.25,232432.44,46,6,7207.206999999999,7207.206999999999,129,129,443,3,BENIGN
1117,1,1,0,0.0,0.0,0,0,0,0.0,2,37,1,0,0,6,0,2018-11-03 10:16:43.713427,60032,6,6,192.168.50.8-52.84.88.209-60032-443-6,22.666666,31,34.0,0,18.5,18.5,37000000.0,31,6,2000000.0,2000000.0,37,37,443,1,BENIGN
1119,1,1,0,0.0,0.0,0,0,0,0.0,2,37,1,0,0,6,0,2018-11-03 10:16:43.713678,60054,6,6,192.168.50.8-52.85.90.206-60054-443-6,22.666666,31,34.0,0,18.5,18.5,37000000.0,31,6,2000000.0,2000000.0,37,37,443,1,BENIGN
1120,2,1,0,0.0,0.0,0,0,0,0.0,3,18,3,0,0,6,1,2018-11-03 10:16:43.744376,443,6,6,192.168.50.8-52.84.88.209-60032-443-6,6.0,6,8.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,18,18,60032,2,BENIGN
101779,0,0,2,2.0,0.0,2,2,0,11299.435,1,6,177,12,2,6,1,2018-11-03 10:16:43.744380,443,6,6,192.168.50.8-52.84.88.209-60032-443-6,6.0,6,8.0,0,6.0,6.0,101694.914,6,6,5649.7173,16949.152,6,6,60032,0,BENIGN
1121,2,1,0,0.0,0.0,0,0,0,0.0,3,18,3,0,0,6,1,2018-11-03 10:16:43.752824,443,6,6,192.168.50.8-52.85.90.206-60054-443-6,6.0,6,8.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,18,18,60054,2,BENIGN
185606,0,0,2,2.0,0.0,2,2,0,11904.761999999999,1,6,168,12,2,6,1,2018-11-03 10:16:43.752828,443,6,6,192.168.50.8-52.85.90.206-60054-443-6,6.0,6,8.0,0,6.0,6.0,107142.86,6,6,5952.380999999999,17857.143,6,6,60054,0,BENIGN
1123,250,2,0,0.0,0.0,0,0,0,0.0,4,108,255,0,0,6,0,2018-11-03 10:16:44.727010,60066,6,6,192.168.50.8-104.27.180.86-60066-443-6,29.4,39,36.75,0,27.0,27.0,423529.4,39,6,15686.274,15686.274,108,108,443,3,BENIGN
1124,1,1,0,0.0,0.0,0,0,0,0.0,2,30,1,0,0,6,0,2018-11-03 10:16:44.727266,60066,6,6,192.168.50.8-104.27.180.86-60066-443-6,18.0,24,27.0,0,15.0,15.0,30000000.0,24,6,2000000.0,2000000.0,30,30,443,1,BENIGN
1125,3,0,0,0.0,0.0,0,0,0,0.0,3,18,3,0,0,6,1,2018-11-03 10:16:44.742370,443,6,6,192.168.50.8-104.27.180.86-60066-443-6,6.0,6,8.0,0,6.0,6.0,6000000.0,6,6,1000000.0,1000000.0,18,18,60066,2,BENIGN
142051,0,0,2,2.0,0.0,2,2,0,13157.895,1,6,152,12,2,6,1,2018-11-03 10:16:44.742374,443,6,6,192.168.50.8-104.27.180.86-60066-443-6,6.0,6,8.0,0,6.0,6.0,118421.055,6,6,6578.9473,19736.842,6,6,60066,0,BENIGN
1127,0,0,119,59.5,81.31728000000001,117,2,0,10791.367,1,6,278,18,3,6,1,2018-11-03 10:16:49.951572,80,6,6,192.168.50.8-74.208.236.171-60076-80-6,6.0,6,7.5,0,6.0,6.0,86330.94,6,6,3597.1223,14388.489,6,6,60076,0,BENIGN
210441,0,0,2,2.0,0.0,2,2,0,36.506344,1,6,54785,12,2,6,0,2018-11-03 10:16:49.951852,60076,6,6,192.168.50.8-74.208.236.171-60076-80-6,6.0,6,8.0,0,6.0,6.0,328.5571,6,6,18.253172,54.759514,6,6,80,0,BENIGN
1129,0,0,110,55.0,74.953316,108,2,0,12000.0,1,6,250,18,3,6,1,2018-11-03 10:16:50.227979,80,6,6,192.168.50.8-74.208.236.171-60077-80-6,6.0,6,7.5,0,6.0,6.0,96000.0,6,6,4000.0,16000.0,6,6,60077,0,BENIGN
125672,0,0,2,2.0,0.0,2,2,0,36.33853,1,6,55038,12,2,6,0,2018-11-03 10:16:50.228232,60077,6,6,192.168.50.8-74.208.236.171-60077-80-6,6.0,6,8.0,0,6.0,6.0,327.04675,6,6,18.169266,54.50779300000001,6,6,80,0,BENIGN
1191,9998118,1,0,0.0,0.0,0,0,0,0.0,52,0,116204935,0,0,0,0,2018-11-03 10:17:15.677481,0,0,0,192.168.50.253-224.0.0.5-0-0-0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.44748530000000003,0.44748530000000003,0,0,0,0,BENIGN
1192,9861341,1,0,0.0,0.0,0,0,0,0.0,39,0,114427130,0,0,0,0,2018-11-03 10:17:20.177139,0,0,0,192.168.50.254-224.0.0.5-0-0-0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.34082827,0.34082827,0,0,0,0,BENIGN
178308,3,3,0,0.0,0.0,0,0,0,0.0,2,458,3,0,0,17,1,2018-11-03 10:17:22.124051,648,229,229,172.16.0.5-192.168.50.4-648-63918-17,229.0,229,343.5,0,229.0,229.0,152666670.0,229,17,666666.7,666666.7,458,458,63918,1,NetBIOS
150240,3,3,0,0.0,0.0,0,0,0,0.0,2,458,3,0,0,17,0,2018-11-03 10:17:22.124237,648,229,229,172.16.0.5-192.168.50.4-63918-648-17,229.0,229,343.5,0,229.0,229.0,152666670.0,229,17,666666.7,666666.7,458,458,63918,1,NetBIOS
177770,163451,2,1,1.0,0.0,1,1,0,12.235783999999999,4,24,163455,12,2,6,1,2018-11-03 10:17:24.123804,52312,6,6,172.16.0.5-192.168.50.4-52312-21428-6,6.0,6,7.0,1,6.0,6.0,220.24411,6,6,24.471567,36.70735,24,24,21428,3,NetBIOS
192331,3,3,2,2.0,0.0,2,2,0,13888.889,2,12,144,12,2,6,1,2018-11-03 10:17:29.015374,41621,6,6,172.16.0.5-192.168.50.4-41621-9200-6,6.0,6,7.5,1,6.0,6.0,166666.67,6,6,13888.889,27777.777000000002,12,12,9200,1,NetBIOS
175608,3,3,2,2.0,0.0,2,2,0,12048.192,2,4,166,12,2,6,1,2018-11-03 10:17:30.548618,14562,2,2,172.16.0.5-192.168.50.4-14562-18245-6,3.6,2,4.5,1,2.0,2.0,96385.54,6,6,12048.192,24096.385,4,4,18245,1,NetBIOS
37065,149953,3,3,3.0,0.0,3,3,0,13.336979000000001,4,24,149959,12,2,6,1,2018-11-03 10:17:30.988201,40570,6,6,172.16.0.5-192.168.50.4-40570-49511-6,6.0,6,7.0,1,6.0,6.0,240.06561000000002,6,6,26.673958000000002,40.010937,24,24,49511,3,NetBIOS
1225,17648778,2,114493522,2544300.5,4879651.5,17648721,2,0,0.40176895,46,0,114493665,0,46,0,1,2018-11-03 10:17:36.295023,0,0,0,172.16.0.5-192.168.50.4-0-0-0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.40176895,0.8035379,0,0,0,0,NetBIOS
1135,0,0,0,0.0,0.0,0,0,0,25.447884,1,0,39296,0,1,6,0,2018-11-03 10:17:37.848790,55476,0,0,192.168.50.4-52.85.89.76-55476-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,25.447884,50.895767,0,0,443,0,BENIGN
105923,0,0,2,2.0,0.0,2,2,0,12269.938,1,0,163,0,2,6,1,2018-11-03 10:17:37.888088,443,0,0,192.168.50.4-52.85.89.76-55476-443-6,0.0,0,0.0,0,0.0,0.0,0.0,0,6,6134.969,18404.908,0,0,55476,0,BENIGN
174586,3,3,3,3.0,0.0,3,3,0,95.6892,2,86,20901,196,2,17,0,2018-11-03 10:17:40.076280,64272,43,43,192.168.50.8-4.2.2.4-64272-53-17,65.0,43,81.25,0,43.0,43.0,13492.178,98,17,95.6892,191.3784,86,86,53,1,BENIGN
1241,36488734,1,0,0.0,0.0,0,0,0,0.0,16,0,93489151,0,0,0,0,2018-11-03 10:17:44.897795,0,0,0,8.0.6.4-8.6.0.1-0-0-0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.17114285,0.17114285,0,0,0,0,BENIGN
40328,750067,2,0,0.0,0.0,0,0,0,0.0,12,600,1496883,0,0,17,1,2018-11-03 10:17:48.211739,137,50,50,192.168.50.255-192.168.50.6-137-137-17,50.0,50,54.16666800000001,0,50.0,50.0,400.83292,50,17,8.016658999999999,8.016658999999999,600,600,137,11,BENIGN
