super_opeid,name,par_income_bin,par_income_lab,attend,stderr_attend,attend_level,attend_sat,stderr_attend_sat,attend_level_sat,rel_apply,stderr_rel_apply,rel_attend,stderr_rel_attend,rel_att_cond_app,rel_apply_sat,stderr_rel_apply_sat,rel_attend_sat,stderr_rel_attend_sat,rel_att_cond_app_sat,attend_instate,stderr_attend_instate,attend_level_instate,attend_instate_sat,stderr_attend_instate_sat,attend_level_instate_sat,attend_oostate,stderr_attend_oostate,attend_level_oostate,attend_oostate_sat,stderr_attend_oostate_sat,attend_level_oostate_sat,rel_apply_instate,stderr_rel_apply_instate,rel_attend_instate,stderr_rel_attend_instate,rel_att_cond_app_instate,rel_apply_oostate,stderr_rel_apply_oostate,rel_attend_oostate,stderr_rel_attend_oostate,rel_att_cond_app_oostate,rel_apply_instate_sat,stderr_rel_apply_instate_sat,rel_attend_instate_sat,stderr_rel_attend_instate_sat,rel_att_cond_app_instate_sat,rel_apply_oostate_sat,stderr_rel_apply_oostate_sat,rel_attend_oostate_sat,stderr_rel_attend_oostate_sat,rel_att_cond_app_oostate_sat,attend_unwgt,stderr_attend_unwgt,attend_unwgt_level,attend_unwgt_instate,stderr_attend_unwgt_instate,attend_unwgt_oostate,stderr_attend_unwgt_oostate,attend_unwgt_level_instate,attend_unwgt_level_oostate,rel_attend_unwgt,rel_apply_unwgt,stderr_rel_attend_unwgt,stderr_rel_apply_unwgt,rel_att_cond_app_unwgt,rel_attend_unwgt_instate,rel_attend_unwgt_oostate,stderr_rel_attend_unwgt_instate,stderr_rel_attend_unwgt_oostate,rel_apply_unwgt_instate,rel_apply_unwgt_oostate,stderr_rel_apply_unwgt_instate,stderr_rel_apply_unwgt_oostate,rel_att_cond_app_unwgt_instate,rel_att_cond_app_unwgt_oostate,public,flagship,tier,tier_name,test_band_tier
1320,"University Of California, Santa Barbara",30,20-40,.0068756416,.00026123531,.0043150489,.0050254646,.0002761884,.0023911472,1.078536,.018750746,1.5934099,.060540523,1.4773822,1.0720847,.033524308,2.101696,.11550456,1.9603825,.042806257,.0014469922,.031306975,.038049422,.0026564072,.025345288,.00024700226,.000056999794,.00028226676,.00014743335,.00005712024,.0001483724,.96448147,.014408347,1.3673073,.046219483,1.4176605,.77258289,.047486868,.87506676,.2019359,1.132651,.99238551,.029976007,1.5012424,.10480872,1.5127614,.75471097,.076546267,.993671,.38497886,1.3166245,.0016593232,.000042782267,.0018369963,.015021994,.00038990017,.000050143237,7.9234569e-06,.016837226,.00011063673,.90328068,.83244151,.02328925,.0079069119,1.085098,.89218932,.45322412,.023157032,.071616873,.84450972,.47613874,.0079211574,.017096855,1.0564584,.95187408,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",50,40-60,.0050689527,.00016135685,.0043150489,.0027487718,.00016867557,.0023911472,.907583,.012365762,1.174715,.03739398,1.2943335,.87869287,.022487188,1.1495619,.070541695,1.3082635,.036319129,.001046339,.031306975,.029647158,.0018897655,.025345288,.00017597714,.000032094591,.00028226676,.00011850162,.000035147514,.0001483724,.90463179,.010819177,1.160097,.033421915,1.2823969,.68029487,.03001239,.62344265,.11370305,.91643006,.93585175,.023270434,1.1697305,.074560821,1.2499101,.71886468,.054159049,.79867691,.23688713,1.1110253,.0016355808,.000037227201,.0018369963,.015040993,.00034511555,.000051217787,7.0392580e-06,.016837226,.00011063673,.89035606,.83055872,.020265257,.0069005527,1.0719966,.89331776,.46293655,.020497173,.063624963,.84498531,.57318366,.0069842599,.016409649,1.0571991,.80765831,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",65,60-70,.0038581935,.00015436564,.0043150489,.0017487011,.00016977399,.0023911472,.76062393,.012482592,.8941251,.035773788,1.1755153,.71134377,.022790026,.73132306,.07100106,1.0280867,.030899759,.0011359659,.031306975,.026452526,.0021230285,.025345288,.00021515138,.000041486535,.00028226676,.00010422138,.00003612804,.0001483724,.84619629,.012369419,.98699284,.036284756,1.1663876,.61660141,.031963304,.76222712,.14697634,1.2361748,.8476308,.026593808,1.0436862,.083764225,1.2312981,.54055625,.052766584,.70243108,.24349569,1.2994597,.0014182704,.00004392707,.0018369963,.014657791,.00046023857,.000063322914,9.7426282e-06,.016837226,.00011063673,.7720595,.73455513,.023912443,.0082419571,1.0510572,.8705585,.57234979,.027334584,.088059612,.84117085,.55796534,.0094455807,.020234877,1.0349365,1.0257802,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",75,70-80,.0030738267,.00011486709,.0043150489,.0015153713,.00012391229,.0023911472,.70738441,.0099954354,.71235037,.026620114,1.0070201,.67173833,.019247411,.63374233,.051821273,.94343632,.027101645,.00093050912,.031306975,.019788997,.0016842146,.025345288,.000085662592,.000019826344,.00028226676,.000062614461,.000025151347,.0001483724,.84763241,.010845004,.86567438,.029722104,1.0212852,.61799538,.025226558,.30348098,.070239745,.49107322,.83812112,.023951948,.7807762,.066450797,.93157923,.63943493,.050083645,.42200881,.16951498,.65997148,.0012501332,.000038171023,.0018369963,.014467344,.00044520511,.000041654388,7.3145725e-06,.016837226,.00011063673,.68053114,.70633805,.020779042,.0075073726,.96346378,.85924745,.37649691,.026441714,.06611342,.87188941,.67704743,.0093885772,.020704031,.98550051,.55608648,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",85,80-90,.0032585817,.000092238755,.0043150489,.0016801464,.00011729172,.0023911472,.80880243,.0084710121,.75516683,.021376062,.93368518,.85214293,.019225186,.70265287,.049052488,.82457161,.027239395,.00072768441,.031306975,.020363033,.001413904,.025345288,.00015788265,.000021445123,.00028226676,.000063794527,.000023316084,.0001483724,.9272095,.0089122765,.87007433,.023243524,.93837947,.7371518,.021718957,.55933845,.075974666,.75878328,.94364023,.021024842,.80342478,.055785675,.85141003,.81108224,.050564118,.42996222,.15714569,.53010929,.0016519573,.000040613286,.0018369963,.016935453,.00042253084,.000085041727,9.5503519e-06,.016837226,.00011063673,.89927089,.93134636,.022108529,.0080509325,.96556014,1.0058339,.76865727,.025095038,.086321712,1.0243367,.97000307,.0089517478,.023263078,.98193675,.79242766,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",92.5,90-95,.0043046987,.00011898281,.0043150489,.0025053495,.00018268233,.0023911472,1.1206468,.011333063,.99760133,.027573919,.89020133,1.2761431,.030537896,1.0477605,.076399446,.82103688,.030389065,.00081409962,.031306975,.023275055,.0017390789,.025345288,.00027611965,.000032936587,.00028226676,.00011256112,.00004280161,.0001483724,1.1003337,.010318266,.97068036,.026003778,.88216907,1.0536481,.029736837,.97822237,.11668602,.9284147,1.1377258,.026303474,.91831881,.068615474,.80715299,1.1266831,.078200698,.75863916,.2884742,.67333853,.0027435601,.000069917987,.0018369963,.022297539,.00057894015,.00017140088,.00001862858,.016837226,.00011063673,1.4935033,1.5280138,.038061038,.013882441,.97741479,1.3243001,1.5492222,.034384534,.16837607,1.3417612,1.6817303,.012155628,.041933525,.9869864,.92120731,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",95.5,95-96,.0052075023,.00026240019,.0043150489,.0035268015,.00047689729,.0023911472,1.3368456,.025281264,1.2068235,.06081048,.90273958,1.5094198,.073017173,1.4749411,.19944288,.97715765,.033840097,.0016909465,.031306975,.03040117,.0042056455,.025345288,.00044543852,.000081393482,.00028226676,.00047505877,.00017799136,.0001483724,1.2209406,.021661803,1.0809125,.054011814,.88531125,1.4776206,.073678546,1.5780765,.2883566,1.0679849,1.2655942,.059399195,1.1994802,.16593401,.94776046,1.6282123,.20322503,3.2018001,1.1996257,1.9664512,.0037941148,.00017977624,.0018369963,.027846187,.0013584169,.00034687581,.000057816906,.016837226,.00011063673,2.0653906,1.975814,.097864233,.034659542,1.0453366,1.6538465,3.135268,.080679372,.52258325,1.5775344,2.4755065,.027517442,.11301754,1.0483743,1.2665157,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",96.5,96-97,.0050226497,.00025092324,.0043150489,.0027337975,.00041891506,.0023911472,1.4201767,.025149593,1.1639844,.058150731,.81960535,1.7755061,.078001231,1.1432996,.17519417,.64392883,.032114148,.0015703936,.031306975,.023234686,.0036428443,.025345288,.00028775909,.000063293373,.00028226676,.0001575019,.00012445268,.0001483724,1.2378767,.020863717,1.0257826,.050161142,.82866299,1.6770872,.074169457,1.0194579,.22423248,.60787416,1.37367,.059134778,.91672605,.14372866,.66735536,2.4044788,.24770801,1.0615309,.83878589,.4414807,.003799781,.0001788159,.0018369963,.028015228,.0013409895,.00022673581,.000047450554,.016837226,.00011063673,2.068475,2.1713047,.097341456,.036094856,.95264155,1.6638862,2.0493717,.079644322,.42888606,1.6641395,3.0589852,.027708486,.12431592,.99984777,.6699515,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",97.5,97-98,.0049536987,.00024166694,.0043150489,.0025890772,.00038998315,.0023911472,1.4206002,.024682455,1.1480052,.056005608,.80811286,1.6392345,.074613586,1.0827762,.16309458,.66053766,.030423222,.0015233435,.031306975,.02269485,.0037030519,.025345288,.00058973883,.000088505018,.00028226676,.000071533927,.000070599825,.0001483724,1.2687223,.021094665,.97177136,.048658278,.7659449,1.7456205,.07426171,2.0892961,.31355098,1.1968788,1.3216492,.059818093,.89542681,.14610416,.67750716,2.4413488,.25040421,.48212421,.47582853,.19748272,.0039080717,.00018032569,.0018369963,.027742637,.0013380197,.0005066013,.00006878336,.016837226,.00011063673,2.127425,2.2100701,.098163337,.03623591,.96260518,1.6476964,4.5789609,.079467945,.62170452,1.7158939,3.2203002,.028199755,.12703197,.96025544,1.421905,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",98.5,98-99,.0043466236,.00021774363,.0043150489,.0021616777,.00038073497,.0023911472,1.3999091,.023853071,1.0073173,.050461449,.71955907,1.7077135,.075746216,.90403372,.15922691,.52938253,.027022811,.0014233215,.031306975,.019261573,.0033119062,.025345288,.00073579949,.000097393422,.00028226676,.00035968618,.00015671535,.0001483724,1.247493,.020985957,.86315626,.045463402,.69191271,2.0586259,.07812091,2.6067522,.34504035,1.2662582,1.3082024,.058728851,.75996661,.13067147,.58092433,2.7042832,.26300159,2.4242122,1.0562298,.89643431,.0036409732,.0001730182,.0018369963,.02559375,.0013011411,.00057696272,.000075316166,.016837226,.00011063673,1.9820254,2.2616761,.094185382,.036565583,.87635243,1.5200692,5.2149291,.077277638,.68075186,1.7394477,3.96417,.028791105,.14070734,.87388039,1.315516,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",99.400002,99-99.9,.0037023339,.00020894151,.0043150489,,,.0023911472,1.4206092,.025134224,.85800511,.048421584,.60396981,,,,,,,,.031306975,,,.025345288,,,.00028226676,,,.0001483724,,,,,,,,,,,,,,,,,,,,,.0031963771,.00017071867,.0018369963,,,,,.016837226,.00011063673,1.7400019,2.3435628,.092933595,.039178684,.74246013,,,,,,,,,,,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",99.5,Top 1,.0036262656,.00019669994,.0043150489,.003621819,.00047831945,.0023911472,1.434172,.023937006,.84037644,.045584638,.58596629,1.8427601,.08111158,1.5146784,.20003764,.82196176,.018178143,.0011383781,.031306975,.020786442,.0034338729,.025345288,.001224866,.00012611212,.00028226676,.0013369133,.000317139,.0001483724,1.1079211,.019748379,.58064193,.036361802,.52408236,3.0030177,.094202079,4.3393917,.44678345,1.4450104,1.2017276,.05768038,.82013041,.13548368,.68245947,4.2103682,.3351227,9.0105257,2.1374526,2.1400802,.0031512054,.00016129344,.0018369963,.01802117,.0010659064,.00096777792,.000096751988,.016837226,.00011063673,1.7154119,2.3773732,.087802812,.037448894,.72155768,1.070317,8.7473469,.063306533,.87450147,1.5713104,5.7866321,.027098529,.17030363,.68116206,1.5116473,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1320,"University Of California, Santa Barbara",100,Top 0.1,.0032406643,.00060284242,.0043150489,,,.0023911472,1.5756292,.080203921,.75101447,.13970697,.47664416,,,,,,,,.031306975,,,.025345288,,,.00028226676,,,.0001483724,,,,,,,,,,,,,,,,,,,,,.0028824259,.00048991258,.0018369963,,,,,.016837226,.00011063673,1.5690973,2.6797824,.26669219,.12635969,.58553159,,,,,,,,,,,Public,0,Highly selective public,Highly selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",10,0-20,.0033485226,.00017004146,.0024742528,.0032255554,.00029644251,.0019856498,1.1111307,.025965981,1.3533469,.068724364,1.2179908,1.190325,.057161506,1.6244332,.14929244,1.3646971,.019988302,.00092483271,.018909687,.02446696,.0025237037,.021404296,.00016376688,.00004592913,.000095255389,.00010837751,.000049187165,.000088316912,.8685118,.017972447,1.0570403,.04890788,1.2170708,1.0531838,.10178979,1.71924,.48216832,1.6324216,.9292376,.04424959,1.1430864,.11790641,1.2301337,1.0819205,.18934774,1.2271434,.55693936,1.1342269,.0012724303,.000044241937,.0013938335,.010931863,.00038261068,.000037049271,7.9537085e-06,.013036815,.000053855827,.91289973,.82983416,.031741191,.011853627,1.100099,.83853787,.68793428,.029348478,.1476852,.77207667,.55769885,.010979886,.036731303,1.0860811,1.2335229,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",30,20-40,.0028959885,.00012320517,.0024742528,.0020074577,.00021861545,.0019856498,1.0210335,.019455528,1.1704497,.049794901,1.1463382,1.0387964,.042243294,1.0109828,.11009768,.97322512,.019443559,.00076561817,.018909687,.023346286,.0021028537,.021404296,.00010833353,.000025451549,.000095255389,.00010488857,.000052883639,.000088316912,.91477937,.015519944,1.0282327,.040488146,1.1240226,.78202844,.064185254,1.1372956,.26719275,1.4542893,.92029798,.037265971,1.090729,.098244473,1.1851912,.99466443,.14503451,1.1876385,.59879404,1.1940092,.0012801145,.000037559643,.0013938335,.01158833,.00034292502,.000040068142,6.8897943e-06,.013036815,.000053855827,.91841274,.86897713,.026947007,.010256192,1.0568894,.88889271,.74398899,.026304355,.12793034,.85689884,.54562396,.01001736,.030572807,1.0373368,1.3635563,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",50,40-60,.0027267013,.00009133391,.0024742528,.0021289194,.00015785306,.0019856498,.96729696,.01424384,1.1020302,.036913734,1.1392883,1.004027,.030744083,1.0721525,.079496928,1.0678523,.020016348,.00062064227,.018909687,.026445763,.0017792819,.021404296,.00010127638,.000018122209,.000095255389,.000077569115,.00002869833,.000088316912,.9366495,.01238766,1.0585235,.032821395,1.1301171,.7941798,.047865674,1.0632088,.19024865,1.3387507,1.0435829,.031366739,1.2355353,.083127327,1.1839359,.82152939,.097885855,.87830418,.32494718,1.0691086,.0013223808,.00003346612,.0013938335,.012129525,.00031029212,.000048687587,6.5760878e-06,.013036815,.000053855827,.94873655,.89351857,.024010127,.0091267461,1.0617983,.9304055,.90403563,.023801221,.12210541,.88954908,.6639896,.0090293428,.029497663,1.0459293,1.3615208,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",65,60-70,.0023887465,.000098534125,.0024742528,.0017166019,.00015853951,.0019856498,.84231824,.014970284,.96544152,.039823789,1.1461719,.74477077,.029740527,.86450386,.079842634,1.1607651,.019916251,.00074623647,.018909687,.022922259,.0019948084,.021404296,.00004175114,.000013619858,.000095255389,.000071068949,.000029498855,.000088316912,.90691161,.014570496,1.05323,.039463185,1.161337,.73531419,.052103788,.43830737,.14298254,.59608173,.85635436,.034128111,1.0709186,.093196638,1.2505554,.66756737,.097043492,.80470371,.33401141,1.2054269,.0012197196,.000040750809,.0013938335,.012908116,.00043276791,.00001828984,5.6250278e-06,.013036815,.000053855827,.87508273,.80287677,.029236495,.011007605,1.0899341,.99012798,.33960745,.033195831,.10444604,.90067363,.68914473,.01232978,.037609477,1.0993193,.49279553,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",75,70-80,.0020517539,.000077458848,.0024742528,.0012507725,.00011898755,.0019856498,.75441617,.012104781,.82924181,.031305954,1.0991836,.70919752,.025136311,.62990588,.059923731,.88819528,.018363589,.00064351468,.018909687,.018150918,.0016096305,.021404296,.000075358395,.000015401662,.000095255389,.000070921502,.000027551765,.000088316912,.88745624,.012989263,.97112072,.034030952,1.0942745,.7241143,.043722421,.79111952,.16168809,1.0925341,.86697257,.031143434,.84800351,.07520128,.97812033,.64213276,.082486808,.80303419,.31196478,1.2505735,.0011155263,.000036086774,.0013938335,.012868395,.00042018504,.000042172447,7.4245672e-06,.013036815,.000053855827,.80032963,.74344116,.025890304,.009845905,1.0765204,.98708117,.78306192,.032230649,.13786006,.9158265,.72028887,.012161507,.035512529,1.0778037,1.0871499,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",85,80-90,.0020286643,.000062124273,.0024742528,.0014737285,.00010739249,.0019856498,.82480723,.010357307,.81990987,.025108296,.99406242,.80612475,.024133923,.74218953,.054084308,.92068815,.017443361,.00050922285,.018909687,.016815113,.0012885549,.021404296,.000078770463,.000011975396,.000095255389,.000066477995,.000024925832,.000088316912,.92960316,.010876578,.92245632,.026929205,.99231195,.78539705,.03572686,.8269397,.12571883,1.0528939,.8899368,.026366118,.78559524,.060200758,.88275397,.84852952,.085411243,.75272101,.28223169,.88708878,.0013040672,.000036089226,.0013938335,.013443231,.00037714967,.000056059773,7.9523579e-06,.013036815,.000053855827,.93559754,.92847055,.025892064,.0102932,1.007676,1.0311744,1.0409231,.028929586,.14766012,1.022664,.98954779,.011369672,.039340965,1.0083219,1.051918,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",92.5,90-95,.0026966068,.000084699997,.0024742528,.0026701086,.00018911222,.0019856498,1.1404471,.01451231,1.0898671,.034232557,.95564896,1.2441398,.038986478,1.3447026,.09523946,1.0808291,.019959981,.00060379028,.018909687,.025172321,.0018157284,.021404296,.000061785489,.000013138714,.000095255389,.000049134233,.000033838412,.000088316912,1.0970627,.013261495,1.0555426,.031930208,.96215338,1.1080241,.051066108,.64862984,.13793145,.58539325,1.1068029,.033820126,1.1760406,.08483009,1.0625565,1.0384456,.12384184,.55634004,.3831476,.53574306,.0020466908,.000060368046,.0013938335,.017127723,.00050889252,.000060119542,.000010881628,.013036815,.000053855827,1.4683896,1.4740267,.043310799,.017533919,.99617577,1.3137965,1.1163052,.039035033,.20205107,1.2989792,1.6560709,.01539182,.069675446,1.0114069,.67406851,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",95.5,95-96,.0029070615,.00018129165,.0024742528,.0018581747,.00036160499,.0019856498,1.257242,.031837776,1.174925,.073271267,.93452573,1.4198753,.090413168,.9358018,.18210915,.65907323,.020162838,.0012373308,.018909687,.01733714,.0033437998,.021404296,.000098633172,.00003731401,.000095255389,,.000072677874,.000088316912,1.1648921,.028376307,1.0662702,.065433703,.91533822,1.3112755,.11717138,1.0354602,.39172599,.78965878,1.1829153,.075256385,.80998409,.15622097,.68473548,1.2290108,.29266581,,.8229214,,.0024389247,.00014463524,.0013938335,.018975165,.0011250664,.000085969681,.000029322249,.013036815,.000053855827,1.7497963,1.781438,.10376795,.042312182,.98223811,1.4555061,1.596293,.086299174,.54445827,1.4510733,2.0630581,.034219291,.17191595,1.0030549,.77375084,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",96.5,96-97,.0027623386,.00017303212,.0024742528,.0026815098,.00042851907,.0019856498,1.4143173,.033322595,1.1164335,.069933079,.78937984,1.8612607,.10312091,1.3504444,.21580797,.72555363,.019000644,.0011836393,.018909687,.025780985,.0038160854,.021404296,.00017594622,.000046465528,.000095255389,.00014157953,.000071857954,.000088316912,1.2657884,.028929336,1.0048101,.062594332,.79382151,1.7398094,.13167228,1.8470999,.48779947,1.0616679,1.4704309,.079848289,1.2044771,.17828596,.81913209,2.3617182,.41124001,1.6030852,.81363755,.67877918,.0023985219,.00014265421,.0013938335,.017698051,.0010712631,.00016907261,.000039936946,.013036815,.000053855827,1.7208095,2.0193462,.10234667,.044740286,.85216165,1.3575441,3.1393559,.082172148,.74155289,1.5801278,2.8975537,.034951318,.20324875,.85913557,1.0834504,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",97.5,97-98,.0024208631,.00016216983,.0024742528,.0015427854,.00032270528,.0019856498,1.3841705,.032777969,.97842187,.065542951,.70686513,1.6453151,.096874602,.77696753,.16251872,.47223026,.016622838,.0011170972,.018909687,.015875889,.0030553765,.021404296,.00013227215,.000037291629,.000095255389,.00014238301,.000070599825,.000088316912,1.2787267,.02946786,.87906468,.059075393,.68745315,1.760295,.13342738,1.3886055,.39149103,.78884816,1.3988017,.080617175,.74171507,.14274594,.53025037,1.9322555,.37009645,1.6121829,.79939193,.83435285,.0020964486,.0001320396,.0013938335,.015884267,.0010191054,.00012132417,.000033048764,.013036815,.000053855827,1.5040882,1.9915679,.094731249,.04431181,.75522816,1.2184162,2.2527585,.07817135,.61365253,1.5890898,2.8752017,.035317346,.20148411,.76673847,.78351319,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",98.5,98-99,.0020188137,.00014626808,.0024742528,.0021570285,.00035961138,.0019856498,1.2776765,.031242019,.81592864,.059116062,.63860351,1.632715,.096361957,1.0863086,.18110514,.66533875,.014359893,.0010650936,.018909687,.016802169,.0031556885,.021404296,.00016618603,.000046057059,.000095255389,.00022760646,.00014017538,.000088316912,1.2119138,.029459046,.75939351,.056325287,.62660688,1.844535,.13215868,1.7446365,.48351133,.94584084,1.324558,.077270642,.78499049,.14743248,.59264332,2.3780894,.41449195,2.5771561,1.5871862,1.0837086,.0017967621,.00012175569,.0013938335,.013635844,.00095364871,.00018060679,.000039951083,.013036815,.000053855827,1.2890794,1.8895863,.08735311,.043004204,.68220192,1.045949,3.3535237,.073150434,.74181539,1.5273676,3.233232,.035127047,.21390043,.68480504,1.0372047,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",99.400002,99-99.9,.0014326581,.00013465833,.0024742528,,,.0019856498,1.1505586,.031886738,.57902652,.054423835,.50325686,,,,,,,,.018909687,,,.021404296,,,.000095255389,,,.000088316912,,,,,,,,,,,,,,,,,,,,,.0012569606,.00010737325,.0013938335,,,,,.013036815,.000053855827,.90180105,1.70432,.077034488,.043045763,.52912664,,,,,,,,,,,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",99.5,Top 1,.0014046041,.00012657382,.0024742528,.0016094717,.00033195326,.0019856498,1.1588216,.030377952,.56768817,.051156383,.48988402,1.4208262,.092273034,.81055164,.16717613,.57047909,.0081735943,.00080730778,.018909687,.010501532,.0025786373,.021404296,.00028410993,.000058316498,.000095255389,.00052234833,.00018318255,.000088316912,.98337555,.026856873,.43224376,.042692814,.43955106,2.5212035,.15751277,2.9826126,.61221206,1.1830114,1.0251261,.069841862,.49062729,.12047289,.4786019,2.9854016,.47285178,5.9144769,2.0741503,1.9811327,.0012354509,.00010096369,.0013938335,.0077470466,.00070809177,.00027057057,.000050220264,.013036815,.000053855827,.88636899,1.7182178,.072435975,.041046653,.51586533,.59424376,5.0239797,.054314781,.93249452,1.238922,4.3316345,.031320125,.24768379,.47964582,1.1598346,Public,0,Selective public,Selective public,Other Top 100 Public
1321,"University Of California, Santa Cruz",100,Top 0.1,.0011467262,.00038765883,.0024742528,,,.0019856498,1.2494987,.10269471,.46346363,.15667713,.37091964,,,,,,,,.018909687,,,.021404296,,,.000095255389,,,.000088316912,,,,,,,,,,,,,,,,,,,,,.00093265407,.00029132148,.0013938335,,,,,.013036815,.000053855827,.66912872,1.8473936,.20900737,.13581513,.36220148,,,,,,,,,,,Public,0,Selective public,Selective public,Other Top 100 Public
1774,University Of Chicago,10,0-20,.01108851,.0019577115,.010777688,.0087628104,.0023533679,.011610409,1.1435603,.049746525,1.0288395,.18164486,.89968103,1.0821484,.075420707,.75473744,.20269465,.69744354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00014743904,.000015151277,.00053744292,,,,,,,.27433434,.5941425,.028191416,.0093484083,.46173155,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
1774,University Of Chicago,30,20-40,.0094509693,.0014308138,.010777688,.0087716989,.0018724512,.011610409,1.1443139,.038559347,.87690139,.13275702,.76631188,1.2776462,.064980075,.755503,.16127348,.59132409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00015254349,.000012926248,.00053744292,,,,,,,.28383198,.66239315,.024051389,.0083813369,.42849475,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
1774,University Of Chicago,50,40-60,.010737932,.0010467175,.010777688,.010238498,.0013873453,.011610409,1.0469136,.026266433,.99631131,.097118929,.95166522,1.0357755,.040580168,.88183779,.1194915,.85137922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00022416614,.000013792433,.00053744292,,,,,,,.4170976,.72271174,.025663065,.0076537812,.57712859,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
1774,University Of Chicago,65,60-70,.0082655018,.00090988103,.010777688,.0089585334,.0013440661,.011610409,.95233363,.025870571,.76690865,.084422655,.8052941,.93987346,.040374525,.771595,.11576389,.82095629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00026595025,.000019089843,.00053744292,,,,,,,.49484372,.74724114,.03551976,.0098902732,.66222763,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
1774,University Of Chicago,75,70-80,.0082430346,.00069358101,.010777688,.010073369,.0011163877,.011610409,.92777485,.020092729,.76482403,.064353414,.82436383,.88134485,.030747728,.86761534,.096154034,.98442209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00033089751,.000019621384,.00053744292,,,,,,,.61568868,.82063305,.036508776,.0096618626,.75026065,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
1774,University Of Chicago,85,80-90,.0094838003,.00054862478,.010777688,.0093719997,.00081204961,.011610409,.94752437,.014717415,.8799476,.050903756,.92868072,.90682453,.023429684,.80720663,.069941513,.89014643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00054155005,.000023254299,.00053744292,,,,,,,1.007642,1.0695281,.043268409,.010293984,.942137,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
1774,University Of Chicago,92.5,90-95,.0097122286,.00054808921,.010777688,.0096471254,.00087336893,.011610409,.99251831,.015197205,.90114212,.050854065,.90793502,.97673559,.025919305,.83090311,.075222924,.850694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00091430428,.000040391056,.00053744292,,,,,,,1.7012119,1.5183854,.075154133,.016537294,1.1204085,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
1774,University Of Chicago,95.5,95-96,.010188866,.00099267124,.010777688,.010524258,.0017283724,.011610409,1.0377628,.028337339,.94536662,.092104286,.91096604,1.1041223,.051645897,.90645021,.14886405,.82096905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0013171136,.00010669378,.00053744292,,,,,,,2.4507043,2.0045433,.19852114,.041591164,1.2225749,,,,,,,,,,,Private,0,Ivy Plus,Ivy Plus,Ivy Plus
