Name,Distance (ly),Luminosity (L/Lo),Radius (R/Ro),Temperature (K),Spectral Class
Achernar,144.19189867653805,3153.3756737430845,9.190603416046434,15020.470409544698,B6Vep
Alnilam,2000.4282349640357,53700.31332169274,32.46273502957565,27544.092507267513,B0Ia
Capella,43.20824019631963,74.82324607778462,11.936028986577934,4958.827123576126,G8III
Mira,417.66357675406744,8700.068256603763,369.93195867813347,2890.9614796355236,M7IIIe
Canopus,310.4345692965066,10500.98757952869,71.08703647661739,7377.625841273283,A9II
Achernar,143.62996068798947,3154.434596715594,9.195174942470567,14969.687240263747,B6Vep
Castor,51.71719885193044,59.27555252752218,2.3098516603102723,10307.441978064015,A1V
Spica,249.81724035555638,22002.81493518628,7.376620311387307,25446.0823523032,B1III-IV
Hadar,349.9788637308732,50001.5153382736,9.083821056935266,24994.194604798136,B1III
Acrux,320.7317413396748,25000.378673015985,8.376762587797739,28036.07557496071,B0.5IV
Sirius,8.217525695491645,21.290729913681044,1.7889816994864702,9962.816458916797,A1V
Rigil Kentaurus,4.367149037495067,-2.702274636517478,1.1278798822075493,5780.201471720773,G2V
Betelgeuse,642.7547888998598,126004.90781506641,887.0573491617093,3476.8994046145294,M2Iab
Castor,51.69175345874459,57.72693991417189,2.4478353989623547,10281.56309566833,A1V
Mira,418.10374930422336,8698.967657743355,370.06505605278187,2874.881539218159,M7IIIe
Sirius,8.514812239311194,27.29089566573881,1.652647638799747,9969.816067195901,A1V
Vega,24.869127463113156,43.204179984989,2.2835895991099027,9607.604869049528,A0V
Achernar,143.62812373331911,3147.519402614194,9.191147525200837,15023.398629349866,B6Vep
Altair,16.865327747799885,14.955319493691704,1.6548262856677256,7575.545065897934,A7V
Polaris,322.9494783167867,2202.0033277855146,37.48292311916111,5984.444343601622,F7Ib
Rigil Kentaurus,4.117935511045086,2.757813672726318,1.2937921481463304,5788.769114750748,G2V
Altair,16.28254828170139,12.877132083863422,1.644210045470566,7570.265230089273,A7V
Barnard's Star,6.036902451485217,1.224626677565773,0.21198367409015023,3142.0110438218135,M4Ve
Polaris,322.96013716898085,2203.512057055408,37.57026948675216,6029.833651811472,F7Ib
Vega,25.224131593103422,45.0166194805538,2.388746056315712,9587.638032944775,A0V
Barnard's Star,6.213758808682438,-0.12394387343218578,0.10145458604760314,3165.864693253415,M4Ve
Mira,418.4812503161386,8698.01996291219,370.0509724752987,2942.3260270232745,M7IIIe
Arcturus,36.200295183387695,166.1544445734457,25.306280133253583,4268.512939873438,K1.5III
Castor,51.70958451784467,56.46782683458471,2.347139645721716,10316.38512335867,A1V
Aldebaran,65.02609193401285,517.3793363363512,44.18758078494204,3957.570031856471,K5III
Vega,24.563347691310778,44.60627511934049,2.401900913735243,9643.406190738913,A0V
Rigel,859.5517800045906,120002.14531240135,78.89279917967544,12085.345084429657,B8Ia
Barnard's Star,6.35870919542279,-1.2840939008158352,0.10759501316461217,3153.8260425106946,M4Ve
Deneb,2599.585898833314,195996.36536262257,202.9196724424709,8488.600716520197,A2Ia
Betelgeuse,642.7994618404347,126003.92358533299,886.9401128838214,3539.286982736836,M2Iab
Altair,16.586513640803055,10.000669193136112,1.6084090606106165,7585.266686686432,A7V
Spica,250.47669935243394,21996.342337509686,7.344682975230628,25409.571306663907,B1III-IV
Ross 154,9.420865497366739,-2.1016283109970986,0.2655907792418205,2791.6051488885696,M3.5V
Regulus,79.22183035219693,284.01315760447636,3.1487905306547903,12462.658099346727,B7V
Fomalhaut,24.59512350793306,15.016026009991702,1.8112492365103927,8548.342664548874,A3V
Alnilam,2000.2993114511182,53701.62960708246,32.36720893475078,27516.762234862374,B0Ia
Deneb,2600.041523441383,196002.04752224215,203.05889922405453,8526.202509288612,A2Ia
Polaris,323.17960144669274,2201.6145592702355,37.507793416339844,6010.871921511619,F7Ib
Achernar,144.28801530852505,3147.7105681972444,9.168823431212418,15010.583530211014,B6Vep
Sirius,8.294591987099164,21.835288048407183,1.711812404046795,9985.973819046825,A1V
Rigel,860.1589940381065,119998.58199670307,78.9076767992332,12134.595219353163,B8Ia
Fomalhaut,25.023792942363187,18.722897335306822,1.7973320531792463,8610.627278334628,A3V
Regulus,78.7038439341687,289.64944522566566,3.2179018430622066,12411.895586802231,B7V
Sirius,8.165437979968027,29.994667372009317,1.6562709828231825,9980.82023330545,A1V
Barnard's Star,6.180499325090577,0.552561765814839,0.25431549912816764,3177.86161038409,M4Ve
Mira,417.6039056772467,8702.813860527409,370.03680605242215,2939.513730202739,M7IIIe
Rigil Kentaurus,4.268672294663512,6.221478664884197,1.1443512574950072,5795.595953531607,G2V
Antares,549.5110445555379,9997.044095222524,680.0163575557061,3494.0726115607513,M1.5Iab
Rigil Kentaurus,4.763026573907034,0.2644097525168283,1.1665260036299694,5811.4839403268425,G2V
Sirius,8.450983252622061,22.57276367080033,1.6988894628307967,9956.88228122458,A1V
Arcturus,36.90817729219896,174.5022470890357,25.434310203099425,4250.541509306832,K1.5III
Antares,550.3257829728522,10000.229128287727,680.0786257942112,3514.785476299065,M1.5Iab
Procyon,11.856853389499038,4.084635008945639,1.9804040224558817,6490.62994930066,F5IV-V
Sirius,8.696116019165396,26.458827123826993,1.7755826045361067,9989.222846679533,A1V
Alnilam,1999.771262670854,53699.79694685788,32.46758585918102,27466.691841661253,B0Ia
Mira,417.9030258925673,8698.681150673214,370.0603742887138,2896.357311201763,M7IIIe
Alnilam,1999.847160965611,53701.72775373246,32.30838386332203,27472.86826246571,B0Ia
Altair,16.84594097685513,8.305906773624343,1.7279546128272603,7596.955799920304,A7V
Altair,16.259098046844812,13.846836314385401,1.6249264589761316,7503.198695157891,A7V
Ross 154,9.54230139060007,2.1886629377110567,0.16376265777572935,2758.9153166919705,M3.5V
Rigil Kentaurus,4.47272804209522,4.099368934735667,1.1900459430960029,5754.412169044086,G2V
Antares,549.6919169775477,9996.300622803004,679.9247293617029,3477.3216641912486,M1.5Iab
Hadar,350.25905864555745,50001.20894607176,9.09698356608045,24974.389499648816,B1III
Antares,549.5976615005139,10004.217631330948,679.9713928011518,3464.6861674704955,M1.5Iab
Arcturus,36.631716763839854,165.74366585402294,25.41254994849308,4256.012925654343,K1.5III
Mira,418.2024794852146,8695.237868855855,370.050055956344,2949.59843529128,M7IIIe
Vega,25.30909291443033,42.20864976295121,2.4550101820189787,9620.982140996646,A0V
Castor,52.05461972836282,50.973167617405885,2.457977646129815,10272.829180232311,A1V
Vega,24.975018144839115,36.15927611791007,2.305460335409602,9600.06813602514,A0V
Regulus,79.03647559318077,283.8012330687599,3.0518390779373137,12425.653569355301,B7V
Castor,52.131041124741245,52.029091298701935,2.355537695191454,10309.551524443877,A1V
Procyon,11.71537044507152,4.204794097541385,2.1183555303474164,6498.60808011053,F5IV-V
Barnard's Star,6.065584934966928,-2.2458142045094536,0.14577876449270155,3166.076888493488,M4Ve
Achernar,144.30522567719555,3150.6838617989415,9.11989536073935,15020.46748379989,B6Vep
Bellatrix,240.355324424342,6402.769654543594,5.664436824334797,22635.110314017613,B2III
Canopus,310.41086000460473,10504.27406349011,71.08017097291058,7371.569156844817,A9II
Alnilam,2000.019834141603,53700.34763389309,32.44125257800921,27532.707139201575,B0Ia
Polaris,323.46676302972094,2201.568275855691,37.453193958262325,5966.955999982434,F7Ib
Ross 154,9.394693710190698,4.825136716868186,0.10027334445352819,2810.4327322043414,M3.5V
Achernar,144.12082466595672,3146.6213001471715,9.198703848496667,15019.011484330236,B6Vep
Achernar,143.94387870463663,3150.9412614052767,9.123318610805486,14980.02388117685,B6Vep
Mira,417.9005443831684,8702.202833665075,369.98871645048825,2957.7497631264423,M7IIIe
Betelgeuse,642.4543021202028,125995.41518186204,886.9390482980857,3514.540516537663,M2Iab
Bellatrix,240.0939753540742,6395.94572852049,5.830344564907593,22584.641409450516,B2III
Fomalhaut,25.057041949883782,17.721002225949256,1.8805468809345394,8583.876872899857,A3V
Achernar,144.37545652663016,3153.991524139571,9.194132132397257,15023.277967810523,B6Vep
Sirius,8.125496220548296,29.618483550540468,1.8024111349156222,9930.55013099281,A1V
Altair,17.02245126935604,8.864437316819597,1.6001508112184524,7574.193194719991,A7V
Wolf 359,7.281173811634308,4.649196811314523,0.18195227366180997,2750.18316322717,M6V
Sirius,8.131880808724219,23.77685282217612,1.7400088801299618,9937.970585826915,A1V
Castor,52.457966963372506,51.98803266275879,2.3660644430248006,10289.050138459937,A1V
Procyon,11.717346818680609,7.10025729213628,1.9959549703376542,6522.2839614907125,F5IV-V
Aldebaran,65.18136662184412,514.8148240807491,44.26826995770899,3948.2706417904647,K5III
Spica,249.68138707151607,21998.184803287884,7.43391918021423,25354.760298288707,B1III-IV
Antares,549.9795888740322,10001.091527688566,679.9839995249637,3489.316857387088,M1.5Iab
Sirius,8.417698116123512,29.61806382751717,1.6747498195930721,9890.83084583004,A1V
Wolf 359,7.3425435958137015,3.936431623279447,0.16797910146953993,2775.3254504305974,M6V
Canopus,309.87474133180893,10501.168802287524,71.05254781057803,7315.094835217025,A9II
Altair,16.23721181862846,12.344819495591512,1.660459279450591,7563.900534441985,A7V
Spica,249.85189898596667,21995.883722726554,7.315706064581375,25437.27143446986,B1III-IV
Altair,16.48246411572928,9.747816453214007,1.5898613302591984,7580.672464444846,A7V
Sirius,8.99668874623692,23.052795889147824,1.7613141304444038,9938.687704572661,A1V
Deneb,2600.396323397126,196001.2712595682,202.9110234905431,8502.129769951209,A2Ia
Canopus,309.6236031075072,10504.088259861765,70.96284026608309,7369.328055710798,A9II
Canopus,310.48243578628234,10497.8382083774,71.05605490742369,7322.452016967692,A9II
Alnilam,2000.087785793082,53696.046871616774,32.35610548158136,27535.46638482365,B0Ia
Ross 154,9.73233499796961,-0.13663950403117603,0.12277645023766373,2818.8336041134403,M3.5V
Castor,51.65789051774216,53.5483598096434,2.3737855898364355,10280.627339336314,A1V
Altair,16.693808179094987,5.862808829513872,1.6777831084621908,7515.8746213954055,A7V
Sirius,8.609892014115287,21.8857341790593,1.6236436341523155,9942.70660868217,A1V
Ross 154,9.665675716938939,-0.5758550149259771,0.13181005608214225,2783.696263983179,M3.5V
Deneb,2599.8786371463316,196000.73776624582,203.05299059081196,8502.720545412836,A2Ia
Achernar,144.12897129708412,3151.110905749236,9.144653143354631,14985.780636856558,B6Vep
Fomalhaut,24.506784896336363,16.135837070261726,1.7578164707678812,8590.7475373563,A3V
Alpha Centauri B,3.9584080451775816,-3.297187675128017,0.9212616532498983,5251.736584055901,K1V
Altair,16.815484644936603,11.676240801306767,1.5904287598953877,7586.739011976568,A7V
Acrux,321.3696466801406,24996.39015491464,8.431677577754863,28034.701060407544,B0.5IV
Fomalhaut,24.674402107140626,13.7039415589256,1.8328955986084499,8579.788756432894,A3V
Capella,42.93959400923444,82.8004754713212,12.011054177197959,4958.711607051215,G8III
Fomalhaut,24.579087741348822,13.958971109418881,1.7501833502327868,8613.571139982218,A3V
Regulus,79.26907248189737,288.3480381307577,3.203960431680202,12424.918660191894,B7V
Altair,16.384894337466907,8.298347815555948,1.7139575471199628,7507.620707220983,A7V
Betelgeuse,642.0286903282115,126002.66983139454,887.0641843518598,3545.1863123922676,M2Iab
Bellatrix,239.8539329933873,6397.123276113184,5.6646857858763555,22643.410634331743,B2III
Capella,43.168855975372594,78.99888567363215,11.914870285381053,4978.067407478519,G8III
Wolf 359,8.045698163666097,-4.932927078405668,0.14161913177165814,2758.7365179403314,M6V
Canopus,309.91561703948685,10499.655074189855,71.05051087782758,7352.150184817104,A9II
Alnilam,2000.138809353711,53697.570906096975,32.40561791900349,27518.18088037686,B0Ia
Mira,418.32320166950245,8701.197585745507,369.93011903077894,2891.915304894586,M7IIIe
Barnard's Star,6.1037262692147225,3.443943758367646,0.2339368014597999,3142.564884230803,M4Ve
Deneb,2600.2955537000526,195995.58873204212,202.95055105842096,8541.01760007444,A2Ia
Alnilam,1999.8175025097764,53704.09858897733,32.402136824226595,27510.32322365626,B0Ia
Spica,249.69579540727176,22004.5128505599,7.470181342699604,25379.48379071817,B1III-IV
Hadar,349.9815410499482,49995.77038141611,9.076066040945259,24982.96274919662,B1III
Castor,52.32699048051961,53.420925001184415,2.437078585961774,10297.115157355915,A1V
Ross 154,9.503661197267439,3.220604016862652,0.2288843648308101,2822.1954308408585,M3.5V
Mira,418.14707601742595,8703.371448664344,369.9868826183402,2867.748412919107,M7IIIe
Alnilam,1999.7698305372085,53702.0634950232,32.45686910732605,27547.044790247517,B0Ia
Betelgeuse,642.2428428824071,126002.01938722763,887.0221546973036,3529.268836149946,M2Iab
Barnard's Star,6.178068736680354,-3.2113888363806904,0.21951803717127363,3090.3390397328903,M4Ve
Lalande 21185,8.172252612662689,-1.028153800053883,0.3384603857531662,3375.3820084864246,M2.1V
Wolf 359,7.844657382582614,4.371104753943822,0.18670348951585247,2753.9277386177027,M6V
Altair,16.720463318238917,13.65940052736991,1.5430356061501627,7550.999958128935,A7V
Betelgeuse,642.1508982777278,125999.93767974032,887.0378795375067,3477.7581326392396,M2Iab
Spica,250.01953470530412,22000.26467615668,7.475964613182765,25379.910058484376,B1III-IV
Ross 154,9.25339808628094,0.036706867156804324,0.17652201100689272,2842.689311652104,M3.5V
Capella,42.58145468080607,74.5898698350332,12.032243019462545,4931.267519994569,G8III
Hadar,349.6886337761157,49995.749619117036,8.910999597918133,24967.945311684325,B1III
Alnilam,2000.3439769385386,53698.49121410144,32.46869841130035,27471.89447939077,B0Ia
Ross 154,9.540019221183611,-3.391033640909636,0.1861570500555818,2802.981438562782,M3.5V
Lalande 21185,8.728312637512095,3.9489165851514327,0.4112335190191624,3424.255245200203,M2.1V
Arcturus,36.88591656890159,174.47262087336912,25.326254958607212,4281.808090819703,K1.5III
Castor,51.57416859712489,53.77756011373539,2.387367884736203,10317.4243706405,A1V
Castor,52.008251054307145,57.401302147549586,2.4089978300984596,10314.745550007337,A1V
Rigil Kentaurus,4.426806628560027,-1.4618778575732707,1.2744721164642068,5779.562644917379,G2V
Mira,417.540276775724,8704.173393016803,369.92211980166724,2918.022650902731,M7IIIe
Altair,16.775942941441293,10.10010584380826,1.5444472033269074,7558.441651327932,A7V
Polaris,322.62947492209986,2197.7574673579934,37.505780269671966,5995.9036513716665,F7Ib
Castor,51.630997393351066,51.875004243619685,2.342184329683412,10274.638211687447,A1V
Ross 154,10.043819467396546,-4.321045206678933,0.197416923321287,2782.787399839951,M3.5V
Castor,52.201794739444864,50.44141160659301,2.4282526515634872,10341.330728581563,A1V
Alnilam,1999.8175408088105,53695.258770385415,32.47725481222176,27488.06800739985,B0Ia
Canopus,310.44468131175495,10496.030199977424,70.99730155189135,7354.889587745839,A9II
Sirius,8.786491000164645,21.657048252464076,1.7044749078699848,9933.824285410792,A1V
Canopus,310.4335412085039,10504.63622854095,70.99838507231725,7309.979472382426,A9II
Vega,25.424516219453206,39.769433629724084,2.4182676711303106,9611.083008168196,A0V
Sirius,8.52608695906616,23.937961722565305,1.723719605227032,9907.795585729282,A1V
Polaris,322.9599285464444,2204.3731029077067,37.54252649440859,6026.416076232229,F7Ib
Capella,42.88148825879285,81.66897522329074,11.979603009407757,4897.291754840095,G8III
Antares,550.2150054467941,10001.124556352737,680.0174917738268,3483.3372105663907,M1.5Iab
Regulus,79.18589591612577,291.23101596438744,3.1228520908675015,12504.48269494128,B7V
Alpha Centauri B,4.3968645150592645,3.150212948153516,0.7855091128785929,5260.158510468461,K1V
Canopus,309.6647970437859,10503.548509647142,71.00155455588713,7360.543323526215,A9II
Altair,16.68375873060525,7.394938938729514,1.711416854356158,7546.0394407030835,A7V
Rigil Kentaurus,4.105156452641697,5.414415558348379,1.2857885445709951,5799.379142495786,G2V
Alnilam,2000.3702369025798,53695.108957947356,32.37604999388101,27534.090269013206,B0Ia
Canopus,309.92408716748804,10499.8550745283,70.95195914765361,7360.486229849605,A9II
Canopus,310.1097294620209,10502.148872748416,71.0322091487245,7370.643334257277,A9II
Hadar,349.625907898617,49995.52830393315,9.081673236636975,24998.83324237804,B1III
Alnilam,2000.4460408974742,53698.854158422546,32.39278486850108,27511.59449014505,B0Ia
Deneb,2599.6979557308987,195995.0992175819,203.01060296352694,8527.764168916607,A2Ia
Altair,16.474888428566707,7.834658999592028,1.6389668348850974,7545.921513832263,A7V
Acrux,321.457318249747,24999.57439378584,8.482459146978215,27967.66144582767,B0.5IV
Procyon,11.519994192475885,9.101577122041768,2.009341157544421,6484.687330914862,F5IV-V
Spica,249.73242975661938,21997.98059477522,7.464590495208748,25401.660996875093,B1III-IV
Rigil Kentaurus,3.9157177266609406,2.729758830183819,1.3145897006685279,5822.170978801114,G2V
Capella,42.40535655093325,73.79446502380395,12.048231077918146,4964.061857054726,G8III
Antares,549.9015809654044,10000.569394629441,680.0400647264704,3513.3180132938974,M1.5Iab
Rigil Kentaurus,4.267358434464539,3.343284346674393,1.2319002782029658,5786.671616375054,G2V
Bellatrix,239.93656975922684,6397.114822384684,5.811521539250009,22556.547471136837,B2III
Capella,42.94182808506701,80.73590843810881,12.067925196745186,4929.859437580991,G8III
Acrux,320.5286601685961,25004.963250979177,8.304098489208993,28028.48279908378,B0.5IV
Barnard's Star,6.378422052335232,1.5172684861294066,0.12501017932776898,3100.021583618778,M4Ve
Rigel,859.7391892037019,120001.17653277425,78.88565018109219,12115.329269984008,B8Ia
Altair,16.964525968063487,14.701676306464835,1.6274152182163095,7518.945065616684,A7V
Rigel,860.2515676737628,119995.55867207545,78.93150936087208,12072.474772341315,B8Ia
Acrux,320.5295666259734,25002.57473766397,8.394867761464171,27960.76695110712,B0.5IV
Regulus,78.7031566878579,292.2930937776625,3.148963428439032,12461.997325664423,B7V
Regulus,79.2976565838651,290.70024983213216,3.041486049514461,12474.700386432494,B7V
Canopus,309.7469731020621,10499.697004945498,70.93042410447167,7349.441517991896,A9II
Bellatrix,239.62482417096467,6403.603918761972,5.839515611968588,22636.26995306118,B2III
Regulus,79.08867706312137,291.10560374811564,3.130152042623166,12497.892594780458,B7V
Altair,17.142746638457286,6.884995985017756,1.5788215885170005,7513.945194498599,A7V
Capella,43.32463110238659,81.9754180341863,12.071053341137814,4949.377973773141,G8III
Rigel,860.1419899425256,119995.89640814654,78.8025657673106,12110.136426804222,B8Ia
Hadar,349.97949588756546,50003.56016712869,9.08813244926153,25014.000325342575,B1III
Ross 154,9.404553220913916,-3.867373936810584,0.14587737603167075,2796.7281003474714,M3.5V
Fomalhaut,25.35547709191822,13.00282551613866,1.8930566958371888,8618.813384063416,A3V
Arcturus,36.982286233375945,173.085282002199,25.380949927424062,4289.865959355165,K1.5III
Ross 154,9.423694155811315,-4.657914346992305,0.1859237379345144,2795.8992910559946,M3.5V
Arcturus,37.001402789128804,172.842832715623,25.315570628253187,4249.884918928173,K1.5III
Fomalhaut,24.878075095256886,17.6590827182039,1.9098870191442743,8591.96683545127,A3V
Barnard's Star,5.628109879472458,-0.6037036495492716,0.1625247037040758,3183.0860188875836,M4Ve
Altair,17.15840501478534,7.948793884207701,1.6856851253944578,7547.195801781259,A7V
Regulus,78.57997164692497,289.3498810069176,3.1299823397283855,12432.518477392956,B7V
Canopus,309.79894282933685,10497.145990895167,71.09424888312614,7345.4502213525075,A9II
Capella,42.81063050433714,81.28907430396127,12.022748942603286,4957.0885962511065,G8III
Aldebaran,65.06561799990496,515.9161452954957,44.10146640607368,3958.159737052663,K5III
Achernar,143.9947292602552,3148.5608771151096,9.234108291017753,15015.002146792054,B6Vep
Arcturus,36.83263226386889,167.9528635926058,25.46378069412647,4327.684401064919,K1.5III
Bellatrix,239.83337339555473,6400.46860322045,5.793992106621911,22554.815269819006,B2III
Spica,249.6676091992805,21999.50880771162,7.397536383443229,25405.394486073717,B1III-IV
Barnard's Star,5.702693106793509,-4.366184134543582,0.12275631468671855,3177.508223083716,M4Ve
Canopus,309.70210821887525,10503.31030234475,70.92716241622037,7361.733098949267,A9II
Betelgeuse,642.6498975327032,126001.05324147755,886.9727580308341,3516.278490702142,M2Iab
Sirius,8.322247873554318,28.370754902069887,1.7712946273664132,9899.251280237186,A1V
Deneb,2599.9535579119542,195997.37731195986,203.08798443709676,8520.928914962555,A2Ia
Spica,249.5219180074977,22004.27059391161,7.410378264678557,25360.450834055307,B1III-IV
Alpha Centauri B,4.734661764734593,0.7214286156354033,0.9003572587976699,5262.821537849697,K1V
Achernar,144.44176753543127,3147.427280159967,9.248736985779704,15043.701389655529,B6Vep
Hadar,349.5488295994064,49995.84780935522,8.97618201590831,24978.367925100425,B1III
Betelgeuse,642.9972303663835,126001.97593175896,886.9746222002453,3524.018096616606,M2Iab
Fomalhaut,25.387269675813,15.87277895997164,1.8656431002512202,8601.573936205677,A3V
Antares,550.3668196570269,9996.691025435097,680.0861595410729,3489.6432831898605,M1.5Iab
Rigil Kentaurus,4.475035634017177,0.2757210086922075,1.226504787549934,5834.976699377089,G2V
Aldebaran,65.00813676993866,521.7244786179083,44.22527027389398,3944.8040882551327,K5III
Wolf 359,8.049625037667944,-4.8115986940459345,0.1239026747447862,2766.688801248895,M6V
Wolf 359,8.193452392455221,-2.3500029874210884,0.1414320226576321,2762.8062819494235,M6V
Polaris,322.9314640081101,2202.4539536291118,37.56112835239332,6062.42405904522,F7Ib
Betelgeuse,642.0106189270315,125996.39982220321,887.0351881770529,3469.2993815801715,M2Iab
Aldebaran,64.69365732542286,522.1631626285894,44.160898686119936,3940.9822432178307,K5III
Bellatrix,239.59086023679924,6399.16773375399,5.766317882271089,22587.204959100887,B2III
Rigil Kentaurus,4.379249967683409,2.0406154870872886,1.1600268689818491,5793.002083572658,G2V
Wolf 359,7.408588147182553,1.2352036190162132,0.15785804573998818,2845.898752704132,M6V
Achernar,143.7260830353571,3151.0686597665713,9.239357999516285,14989.273880147064,B6Vep
Alnilam,2000.4345492686696,53698.69091540687,32.3576935985781,27525.63189793421,B0Ia
Betelgeuse,642.8476080979914,126002.76484556652,886.9976506963349,3522.5900483929627,M2Iab
Castor,52.296788171138225,53.895187185673116,2.3101292175919568,10277.085744461123,A1V
Rigil Kentaurus,4.384779238681924,-1.3006426880404602,1.189019218423591,5824.4980843607,G2V
Procyon,11.337639813967616,6.549661020142606,2.1452893909003112,6505.351830089427,F5IV-V
Spica,250.08391615971536,21995.51832953527,7.398323409818835,25369.11067017667,B1III-IV
Vega,24.905854171943336,43.235486536521336,2.3415050019576458,9590.627166737077,A0V
Ross 154,9.389919670573615,-4.904825044713256,0.15186594861175973,2839.2519190707767,M3.5V
Barnard's Star,5.6718348599570705,4.492661755525925,0.179828146431155,3138.564205419862,M4Ve
Ross 154,9.386066440277858,3.7433482179444604,0.19743579236798048,2795.0690967234927,M3.5V
Altair,17.11637322103638,14.390175657466854,1.5978895123290324,7547.36891136891,A7V
Achernar,143.98542586931663,3149.1255196486113,9.2851196428525,15033.350023545858,B6Vep
Alpha Centauri B,4.808567597775965,3.037716850015165,0.9207197947390062,5264.445096291327,K1V
Bellatrix,239.77263433505865,6404.8043623040785,5.7502530574731,22611.937403764936,B2III
Canopus,309.9536271445739,10500.111323871244,71.02716196864583,7319.533855493223,A9II
Castor,52.3205784802262,55.15138478627919,2.4020638551848976,10313.642498461768,A1V
Arcturus,36.406178077187505,170.48340920473868,25.39302672914423,4311.564866769375,K1.5III
Castor,51.511786774568165,58.30249455419998,2.4949247676078605,10272.85859821124,A1V
Hadar,350.16977117417395,50002.60389297427,8.905495582568282,24975.362582095524,B1III
Barnard's Star,5.901894921078882,-4.630582788127063,0.21090018348012382,3155.8860822906213,M4Ve
Canopus,309.7238415784254,10503.437168869666,71.09228952861329,7317.65471454349,A9II
Betelgeuse,642.9028035649651,126002.63813670116,886.9150203828822,3484.579523595323,M2Iab
Hadar,349.75553952552616,49998.3383894348,8.914397067696036,24966.92827726474,B1III
Spica,250.255634744821,22000.37954083398,7.352382725473965,25431.214639499387,B1III-IV
Castor,51.98304877115079,50.92786348408169,2.417985940896558,10271.210235736105,A1V
Castor,51.75737010489582,57.52238849379824,2.4920779015828973,10292.92401752005,A1V
Bellatrix,240.00407319071869,6400.714790021413,5.807381329935971,22587.382026560263,B2III
Ross 154,9.496791091141016,1.316544666952884,0.20503510351196566,2788.3174096342764,M3.5V
Mira,417.5275405223786,8697.462716703521,369.99961655471003,2888.6974759473765,M7IIIe
Capella,43.341857133248425,78.46786794169049,11.98310217504998,4905.582672565238,G8III
Wolf 359,7.831985513140465,-4.99314130236977,0.2548533482826728,2775.960243956472,M6V
Aldebaran,65.18394244057998,521.8347764947245,44.1935954632952,3921.426352595788,K5III
Antares,550.0648277783677,9998.226736233071,679.9382321024549,3518.397720580831,M1.5Iab
Altair,16.517311315754984,14.705710668003098,1.540348995279041,7551.720467396224,A7V
Wolf 359,7.842217830165789,-4.305228812321653,0.22405616880392076,2805.7488391086936,M6V
Acrux,321.2232979091321,24998.437363538746,8.436242446261657,28016.765210588765,B0.5IV
Arcturus,36.77774268440709,174.12679191284548,25.324802166033347,4318.010631456625,K1.5III
Bellatrix,240.3954565777999,6403.889346672703,5.847997310190617,22633.827634442634,B2III
Altair,16.81698343653392,8.34484508306073,1.6692319773597764,7557.474773210143,A7V
Canopus,309.85946184517417,10497.374642244886,71.05702456104326,7329.792588143715,A9II
Arcturus,36.28589805029394,169.66102859243858,25.31720535709976,4271.411974908214,K1.5III
Bellatrix,239.66547315750978,6401.015853487317,5.790955517442049,22586.41259528478,B2III
Spica,250.2771634939656,21999.578519001836,7.496551669193757,25440.084674461697,B1III-IV
Procyon,11.183020782895095,11.684858374677258,2.1359560899246253,6532.364672186608,F5IV-V
Capella,43.325316068120735,79.43865609980435,12.067932379343135,4895.335752209808,G8III
Vega,24.84278806610825,44.87302213093578,2.267398407646407,9604.333176201417,A0V
Acrux,320.7563597238534,25001.43969557513,8.461657581508275,28004.31747034558,B0.5IV
Procyon,11.377881859460956,3.1619345383361317,2.1342273758060815,6533.812189342469,F5IV-V
Alpha Centauri B,3.9670753693112197,-3.8509017236860665,0.9178969395621117,5292.942797348222,K1V
Canopus,310.38085606498896,10500.157515440253,71.0379040360618,7384.192277896002,A9II
Altair,16.56786756498236,12.40258131836179,1.7124146821549155,7541.099897210852,A7V
Vega,25.009785593624624,42.61916652521285,2.2818813833402927,9628.22080590828,A0V
Barnard's Star,5.9787983279270085,2.2056294360251103,0.23891428085892485,3092.79861118838,M4Ve
Altair,16.546804536638334,11.60218007055768,1.6934309093439481,7578.471697374213,A7V
Ross 154,10.019988972108159,-0.1663578165081136,0.13158258065782635,2775.738098710297,M3.5V
Wolf 359,7.509380536781729,-4.935052823532525,0.20810934508720413,2841.8905930039778,M6V
Vega,24.803162930467373,41.495367850673475,2.38786013318031,9576.613622627168,A0V
Achernar,143.96622965338523,3150.4177861539374,9.275951222228185,14987.543585054453,B6Vep
Rigil Kentaurus,4.770200191851383,-1.162514750656564,1.2118414077332116,5768.601304291258,G2V
Altair,16.40951171231661,5.689354655912254,1.5920995590519407,7570.6134681372205,A7V
Antares,550.3810400697355,10002.393406132604,679.9207239313258,3533.7117081038605,M1.5Iab
Betelgeuse,642.9506962383331,126002.12138920804,886.9397509430192,3496.4048869047883,M2Iab
Sirius,8.153862547872297,24.17011927398116,1.6264437297161434,9984.21028478672,A1V
Procyon,11.533949262456211,10.77236733632881,2.097725912688288,6576.896042804675,F5IV-V
Ross 154,9.452177745877758,4.97274435570182,0.2634268679578863,2847.679081207114,M3.5V
Canopus,310.1036731709541,10496.109676275262,71.03399407670011,7363.545039774776,A9II
Aldebaran,64.67223541528165,518.712049240274,44.27113890209603,3880.5608200439647,K5III
Arcturus,36.906247750571204,172.01175458304988,25.400060086139366,4266.259021098308,K1.5III
Antares,549.9204623386546,9995.650236150686,680.0291187815914,3507.8845568389456,M1.5Iab
